Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
02.09.2025 06:45;02.09.2025 07:00;936,50;614,00;243,75;1.568,00;45,00;25,00;-;2.098,50;875,25;2.185,25;867,50;345,50
02.09.2025 07:00;02.09.2025 07:15;936,50;624,25;258,50;1.590,50;149,00;25,00;-;2.096,25;876,75;2.221,25;1.006,00;343,75
02.09.2025 07:15;02.09.2025 07:30;934,75;616,75;259,50;1.553,50;315,75;25,00;-;2.085,25;877,50;2.227,75;1.017,25;344,00
02.09.2025 07:30;02.09.2025 07:45;933,25;579,50;276,00;1.540,75;534,50;25,00;-;2.090,50;879,75;2.230,25;1.001,75;353,00
02.09.2025 07:45;02.09.2025 08:00;934,75;573,25;282,25;1.517,75;800,25;25,00;-;2.084,00;876,25;2.210,00;892,25;359,25
02.09.2025 08:00;02.09.2025 08:15;933,75;542,50;289,00;1.458,00;1.094,25;25,00;-;2.086,00;876,00;2.131,00;732,00;360,75
02.09.2025 08:15;02.09.2025 08:30;931,75;523,50;313,25;1.353,00;1.451,50;25,00;-;2.082,75;874,75;2.064,25;667,00;356,25
02.09.2025 08:30;02.09.2025 08:45;932,75;509,25;302,25;1.257,75;1.836,75;25,00;-;2.084,50;870,75;2.034,50;476,00;359,25
02.09.2025 08:45;02.09.2025 09:00;935,50;515,25;337,75;1.179,25;2.249,50;25,00;-;2.086,50;871,50;2.045,25;422,50;357,75
02.09.2025 09:00;02.09.2025 09:15;937,50;527,25;361,75;1.115,75;2.657,75;25,00;-;2.089,50;866,75;2.010,75;337,25;352,75
02.09.2025 09:15;02.09.2025 09:30;943,50;499,75;368,75;1.069,50;3.095,25;25,00;-;2.096,50;855,25;1.971,25;221,00;349,75
02.09.2025 09:30;02.09.2025 09:45;948,75;485,75;390,00;1.035,25;3.495,00;25,00;-;2.095,00;837,75;1.905,75;199,50;343,50
02.09.2025 09:45;02.09.2025 10:00;957,00;482,50;429,25;1.018,00;3.899,50;25,00;-;2.074,75;802,25;1.777,00;139,00;346,50
02.09.2025 10:00;02.09.2025 10:15;945,25;493,00;497,25;1.031,25;4.302,75;25,00;-;2.045,00;765,75;1.629,25;174,50;348,00
02.09.2025 10:15;02.09.2025 10:30;923,75;475,25;550,75;1.064,00;4.691,50;25,00;-;2.004,50;732,00;1.465,25;134,50;346,75
02.09.2025 10:30;02.09.2025 10:45;924,50;491,00;618,50;1.111,00;5.066,50;25,00;-;1.931,00;678,00;1.347,00;125,25;348,00
02.09.2025 10:45;02.09.2025 11:00;930,25;505,25;649,00;1.147,25;5.400,50;25,00;-;1.866,00;632,50;1.208,75;156,00;344,75
02.09.2025 11:00;02.09.2025 11:15;936,75;516,00;616,50;1.190,50;5.801,75;25,00;-;1.780,00;588,50;1.060,25;165,50;344,25
02.09.2025 11:15;02.09.2025 11:30;938,00;497,50;642,00;1.238,00;6.155,75;25,00;-;1.708,50;572,25;1.013,00;143,00;343,25
02.09.2025 11:30;02.09.2025 11:45;939,00;506,00;646,50;1.293,00;6.415,00;23,75;-;1.596,75;567,25;1.035,75;139,00;340,50
02.09.2025 11:45;02.09.2025 12:00;941,75;512,25;651,25;1.349,00;6.750,25;23,75;-;1.431,75;554,25;1.043,00;118,75;341,00
02.09.2025 12:00;02.09.2025 12:15;940,75;485,00;691,00;1.401,00;6.956,00;23,75;-;1.360,75;531,50;1.015,00;2,75;340,50
02.09.2025 12:15;02.09.2025 12:30;930,00;480,25;677,50;1.460,00;7.141,25;23,75;-;1.344,00;509,75;1.003,25;1,75;341,50
02.09.2025 12:30;02.09.2025 12:45;923,00;494,50;650,25;1.516,75;7.250,75;23,75;-;1.335,75;471,50;989,50;19,50;346,00
02.09.2025 12:45;02.09.2025 13:00;919,25;516,75;651,25;1.565,50;7.277,25;23,75;-;1.272,25;438,50;1.007,75;28,75;343,00
02.09.2025 13:00;02.09.2025 13:15;922,00;518,75;656,50;1.613,00;7.368,50;23,75;-;1.194,00;405,25;975,50;10,25;343,00
02.09.2025 13:15;02.09.2025 13:30;937,50;509,75;657,00;1.615,25;7.428,50;23,75;-;1.153,75;375,50;997,25;12,50;344,25
02.09.2025 13:30;02.09.2025 13:45;951,25;490,25;696,75;1.634,00;7.472,50;23,75;-;1.144,75;363,25;949,00;1,50;347,00
02.09.2025 13:45;02.09.2025 14:00;949,75;491,75;703,50;1.662,00;7.462,00;23,75;-;1.144,25;366,50;940,00;1,75;346,25
02.09.2025 14:00;02.09.2025 14:15;947,50;506,50;757,50;1.698,25;7.475,25;23,75;-;1.148,75;367,50;966,75;3,25;345,00
02.09.2025 14:15;02.09.2025 14:30;954,00;488,00;785,50;1.708,00;7.431,50;24,50;-;1.163,25;366,50;964,00;1,75;346,75
02.09.2025 14:30;02.09.2025 14:45;959,50;485,00;744,00;1.736,75;7.501,75;24,50;-;1.261,25;362,00;976,25;2,25;346,50
02.09.2025 14:45;02.09.2025 15:00;948,50;499,00;682,25;1.767,25;7.464,25;24,50;-;1.291,00;362,50;962,50;2,50;341,00
02.09.2025 15:00;02.09.2025 15:15;952,00;493,25;643,50;1.817,25;7.319,25;24,50;-;1.323,50;366,25;1.017,00;2,00;343,00
02.09.2025 15:15;02.09.2025 15:30;955,75;485,75;663,50;1.809,25;7.149,50;24,50;-;1.401,00;362,25;1.054,00;1,75;344,00
02.09.2025 15:30;02.09.2025 15:45;952,50;496,00;619,50;1.772,75;7.002,50;24,50;-;1.422,50;381,00;1.040,25;14,50;341,25
02.09.2025 15:45;02.09.2025 16:00;951,00;494,25;576,00;1.735,25;6.774,75;24,50;-;1.501,00;409,75;1.115,75;2,25;333,25
02.09.2025 16:00;02.09.2025 16:15;949,00;489,25;522,25;1.730,00;6.524,50;24,50;-;1.647,50;500,50;1.237,25;21,25;334,25
02.09.2025 16:15;02.09.2025 16:30;949,50;481,25;462,25;1.732,50;6.272,00;24,50;-;1.749,25;577,50;1.323,50;3,00;337,75
02.09.2025 16:30;02.09.2025 16:45;949,50;488,50;409,50;1.706,25;5.959,75;24,50;-;1.798,50;604,75;1.403,00;15,75;344,50
02.09.2025 16:45;02.09.2025 17:00;953,00;487,75;404,50;1.708,00;5.540,50;24,50;-;1.853,00;643,75;1.465,75;14,00;347,00
02.09.2025 17:00;02.09.2025 17:15;951,50;492,00;405,00;1.685,50;4.996,25;24,50;-;1.904,00;648,25;1.530,25;44,25;350,50
02.09.2025 17:15;02.09.2025 17:30;951,75;515,00;355,75;1.658,50;4.480,75;24,50;-;1.991,50;652,75;1.569,50;40,25;350,75
02.09.2025 17:30;02.09.2025 17:45;956,50;512,50;332,75;1.640,25;3.900,25;24,50;-;2.023,00;696,50;1.709,25;68,75;349,50
02.09.2025 17:45;02.09.2025 18:00;958,50;521,00;305,25;1.616,25;3.351,25;24,50;-;2.034,75;799,00;1.897,75;151,00;347,00
02.09.2025 18:00;02.09.2025 18:15;962,25;498,00;309,00;1.612,25;2.782,50;24,50;-;2.079,50;869,00;2.042,75;432,25;345,75
02.09.2025 18:15;02.09.2025 18:30;966,25;497,50;284,50;1.631,50;2.194,25;24,25;-;2.156,50;894,00;2.058,25;476,25;345,00
02.09.2025 18:30;02.09.2025 18:45;969,50;518,25;224,00;1.619,00;1.641,50;24,25;-;2.185,00;911,75;2.115,75;821,50;347,50
02.09.2025 18:45;02.09.2025 19:00;966,50;547,75;173,50;1.605,75;1.148,50;24,25;-;2.186,75;930,50;2.190,75;1.043,25;348,75
02.09.2025 19:00;02.09.2025 19:15;966,00;541,75;147,75;1.490,75;730,75;24,25;-;2.187,00;947,50;2.258,00;979,75;349,50
02.09.2025 19:15;02.09.2025 19:30;966,50;586,50;129,50;1.359,00;415,25;24,25;-;2.188,25;953,00;2.283,00;1.073,75;357,00
02.09.2025 19:30;02.09.2025 19:45;968,50;602,25;117,50;1.333,75;198,00;25,75;-;2.188,50;950,50;2.287,50;1.158,00;364,00
02.09.2025 19:45;02.09.2025 20:00;969,25;594,50;180,25;1.381,25;65,00;25,75;-;2.192,00;947,00;2.291,25;1.166,00;365,25
02.09.2025 20:00;02.09.2025 20:15;965,75;582,25;180,00;1.405,50;10,00;25,75;-;2.199,25;943,00;2.293,50;1.213,25;365,00
02.09.2025 20:15;02.09.2025 20:30;966,00;626,25;148,75;1.386,25;4,25;25,75;-;2.196,75;931,50;2.288,25;1.209,75;356,50
02.09.2025 20:30;02.09.2025 20:45;966,75;588,75;145,00;1.473,00;3,75;25,75;-;2.191,25;932,25;2.290,50;1.167,00;353,25
02.09.2025 20:45;02.09.2025 21:00;968,00;539,25;148,00;1.630,25;3,50;25,75;-;2.198,00;925,00;2.246,50;1.048,25;350,75
02.09.2025 21:00;02.09.2025 21:15;971,00;532,00;155,00;1.797,00;3,50;25,75;-;2.196,50;913,25;2.205,00;974,50;349,50
02.09.2025 21:15;02.09.2025 21:30;972,75;491,50;169,75;1.929,50;3,25;25,75;-;2.203,75;916,25;2.124,50;772,50;351,50
02.09.2025 21:30;02.09.2025 21:45;975,25;494,75;186,00;2.037,50;3,25;25,75;-;2.181,75;926,50;2.089,75;536,50;348,75
02.09.2025 21:45;02.09.2025 22:00;976,50;492,00;204,75;2.171,50;3,00;25,75;-;2.099,25;922,50;2.110,25;404,75;347,50
02.09.2025 22:00;02.09.2025 22:15;975,75;494,75;228,50;2.286,00;3,00;25,75;-;2.039,50;918,00;2.043,75;373,50;347,00
02.09.2025 22:15;02.09.2025 22:30;974,50;495,25;236,50;2.402,00;0,00;25,75;-;2.017,25;902,25;2.016,25;250,50;346,75
02.09.2025 22:30;02.09.2025 22:45;974,00;484,50;257,25;2.490,00;0,00;25,75;-;2.001,50;877,50;2.001,50;108,25;350,25
02.09.2025 22:45;02.09.2025 23:00;976,25;491,75;317,25;2.565,50;0,00;25,75;-;1.997,00;855,75;1.984,25;99,25;349,25
02.09.2025 23:00;02.09.2025 23:15;975,75;568,00;388,00;2.575,50;0,00;25,75;-;2.007,25;826,00;1.882,25;168,75;339,00
02.09.2025 23:15;02.09.2025 23:30;975,75;506,50;558,50;2.635,00;0,00;25,75;-;1.989,50;806,75;1.852,00;107,50;339,75
02.09.2025 23:30;02.09.2025 23:45;981,25;490,25;635,25;2.693,50;0,00;25,75;-;1.987,50;803,50;1.821,75;69,75;338,75
02.09.2025 23:45;03.09.2025 00:00;974,25;486,25;584,25;2.725,50;0,00;25,75;-;1.991,50;785,75;1.681,00;95,75;335,50
03.09.2025 00:00;03.09.2025 00:15;971,75;506,25;524,75;2.769,00;0,00;24,25;-;1.966,00;748,00;1.631,75;115,25;338,00
03.09.2025 00:15;03.09.2025 00:30;968,25;504,50;556,25;2.866,00;0,00;24,25;-;1.960,50;676,50;1.510,75;142,00;306,00
03.09.2025 00:30;03.09.2025 00:45;972,00;500,75;621,75;2.946,50;0,00;24,25;-;1.964,75;678,25;1.384,50;201,75;313,25
03.09.2025 00:45;03.09.2025 01:00;966,50;501,25;636,25;3.044,00;0,00;24,25;-;1.945,00;697,25;1.332,00;151,50;312,75
03.09.2025 01:00;03.09.2025 01:15;966,25;504,25;684,50;3.113,75;0,00;25,25;-;1.899,50;698,00;1.296,00;321,50;317,00
03.09.2025 01:15;03.09.2025 01:30;966,50;484,25;776,50;3.241,75;0,00;25,25;-;1.894,75;698,50;1.216,50;298,75;322,00
03.09.2025 01:30;03.09.2025 01:45;970,50;480,00;853,50;3.310,75;0,00;25,25;-;1.895,75;696,25;1.145,50;186,25;316,50
03.09.2025 01:45;03.09.2025 02:00;966,75;493,00;807,25;3.366,50;0,00;25,25;-;1.882,25;695,25;1.122,50;77,50;314,75
03.09.2025 02:00;03.09.2025 02:15;964,50;486,50;722,25;3.407,50;0,00;25,25;-;1.867,75;667,25;1.065,00;51,25;319,00
03.09.2025 02:15;03.09.2025 02:30;971,25;468,50;703,50;3.519,25;0,00;25,25;-;1.847,25;659,75;1.057,75;8,75;318,75
03.09.2025 02:30;03.09.2025 02:45;970,00;466,00;740,50;3.627,75;0,00;25,25;-;1.843,50;662,75;1.057,75;5,25;314,00
03.09.2025 02:45;03.09.2025 03:00;970,25;465,75;767,75;3.717,75;0,00;25,25;-;1.839,00;656,75;1.068,75;4,25;313,25
03.09.2025 03:00;03.09.2025 03:15;968,50;469,00;807,00;3.810,00;0,00;25,25;-;1.847,50;619,00;1.063,50;5,00;311,00
03.09.2025 03:15;03.09.2025 03:30;970,00;470,75;849,50;3.946,50;0,00;25,25;-;1.851,25;611,50;1.066,75;14,50;313,25
03.09.2025 03:30;03.09.2025 03:45;969,50;464,50;847,75;4.048,00;0,00;25,25;-;1.852,50;609,00;1.054,00;5,00;305,75
03.09.2025 03:45;03.09.2025 04:00;970,75;467,75;844,00;4.143,75;0,00;25,25;-;1.855,25;604,75;1.043,00;4,75;304,00
03.09.2025 04:00;03.09.2025 04:15;971,25;466,50;836,25;4.238,25;0,00;25,25;-;1.865,00;606,75;1.027,00;4,75;304,00
03.09.2025 04:15;03.09.2025 04:30;968,50;466,50;868,00;4.281,75;0,00;25,25;-;1.881,50;611,50;1.040,00;5,00;307,50
03.09.2025 04:30;03.09.2025 04:45;967,00;466,50;926,25;4.319,00;0,00;25,25;-;1.890,00;616,25;1.050,50;5,00;313,75
03.09.2025 04:45;03.09.2025 05:00;961,50;465,75;958,00;4.383,00;0,00;25,25;-;1.907,50;621,75;1.095,50;5,00;312,25
03.09.2025 05:00;03.09.2025 05:15;961,75;469,75;996,25;4.481,00;0,00;25,25;-;1.903,50;580,25;1.171,00;5,75;310,50
03.09.2025 05:15;03.09.2025 05:30;960,75;472,00;1.031,50;4.526,00;0,00;25,25;-;1.905,25;587,25;1.173,00;5,75;315,25
03.09.2025 05:30;03.09.2025 05:45;964,00;469,75;1.056,50;4.512,75;0,00;25,25;-;1.916,50;595,25;1.188,75;17,75;308,25
03.09.2025 05:45;03.09.2025 06:00;958,50;479,00;1.060,00;4.548,75;0,00;25,25;-;1.924,00;619,50;1.207,25;43,25;306,00
03.09.2025 06:00;03.09.2025 06:15;963,25;494,50;1.061,00;4.693,75;0,00;25,25;-;1.903,75;625,75;1.241,25;83,75;304,00
03.09.2025 06:15;03.09.2025 06:30;957,75;524,75;1.113,50;4.728,50;2,25;25,25;-;1.894,50;636,00;1.307,50;190,75;302,50
03.09.2025 06:30;03.09.2025 06:45;955,75;543,50;1.127,75;4.784,50;28,00;25,25;-;1.903,50;640,50;1.358,50;299,25;311,00
03.09.2025 06:45;03.09.2025 07:00;948,50;528,25;1.139,50;4.882,50;142,50;25,25;-;1.903,00;642,00;1.393,25;469,50;318,25
03.09.2025 07:00;03.09.2025 07:15;950,00;559,50;1.125,75;4.870,25;395,25;25,25;-;1.855,00;643,50;1.427,25;590,50;327,25
03.09.2025 07:15;03.09.2025 07:30;950,75;563,00;1.143,00;4.807,50;727,50;25,25;-;1.819,75;646,25;1.385,25;541,25;316,00
03.09.2025 07:30;03.09.2025 07:45;949,50;526,50;1.161,25;4.771,50;1.143,75;25,25;-;1.811,25;644,75;1.365,75;450,50;310,75
03.09.2025 07:45;03.09.2025 08:00;944,75;499,50;1.156,50;4.705,50;1.652,75;25,25;-;1.824,50;636,75;1.343,50;278,50;309,50
03.09.2025 08:00;03.09.2025 08:15;943,50;515,75;1.158,25;4.569,00;2.214,00;25,25;-;1.807,00;631,00;1.309,75;267,00;310,00
03.09.2025 08:15;03.09.2025 08:30;942,50;486,25;1.164,25;4.444,00;2.803,25;25,25;-;1.761,25;627,00;1.236,50;184,25;311,00
03.09.2025 08:30;03.09.2025 08:45;944,25;506,75;1.170,50;4.337,50;3.468,25;25,25;-;1.744,50;614,00;1.147,00;55,75;309,25
03.09.2025 08:45;03.09.2025 09:00;949,25;510,50;1.189,25;4.230,50;4.179,50;25,25;-;1.653,75;605,75;1.123,75;25,75;305,25
03.09.2025 09:00;03.09.2025 09:15;952,75;485,75;1.135,00;4.199,50;4.922,00;25,25;-;1.573,75;612,25;987,75;75,25;307,25
03.09.2025 09:15;03.09.2025 09:30;948,50;468,00;1.115,00;4.133,75;5.649,00;25,25;-;1.541,25;578,25;945,00;44,75;310,75
03.09.2025 09:30;03.09.2025 09:45;952,00;469,00;1.122,75;4.213,00;6.249,00;24,00;-;1.397,75;548,75;896,75;8,50;310,75
03.09.2025 09:45;03.09.2025 10:00;957,75;467,00;1.110,50;4.335,50;6.794,25;24,00;-;1.224,50;550,50;870,75;7,75;310,00
03.09.2025 10:00;03.09.2025 10:15;953,50;465,25;971,25;4.389,00;7.323,75;24,00;-;1.037,75;537,25;795,00;23,50;328,25
03.09.2025 10:15;03.09.2025 10:30;952,25;467,00;881,50;4.494,50;7.760,75;24,00;-;967,75;514,00;791,50;16,25;331,00
03.09.2025 10:30;03.09.2025 10:45;951,75;464,25;885,25;4.449,00;8.076,75;24,00;-;944,50;505,00;810,00;6,00;332,00
03.09.2025 10:45;03.09.2025 11:00;956,00;465,00;867,25;4.476,25;8.245,75;24,00;-;933,00;496,50;798,25;16,75;330,50
03.09.2025 11:00;03.09.2025 11:15;955,00;483,75;726,50;4.723,25;8.523,00;24,00;-;944,00;478,25;760,50;8,50;332,25
03.09.2025 11:15;03.09.2025 11:30;952,00;475,25;672,25;4.999,75;8.702,25;24,00;-;941,50;462,00;755,25;2,00;332,75
03.09.2025 11:30;03.09.2025 11:45;954,25;472,75;758,50;5.016,50;8.804,75;24,00;-;937,50;452,25;754,00;1,25;332,25
03.09.2025 11:45;03.09.2025 12:00;951,50;470,00;735,00;4.929,00;8.792,50;24,00;-;931,25;428,25;756,00;4,50;330,75
03.09.2025 12:00;03.09.2025 12:15;949,00;457,50;791,75;4.941,75;8.673,00;23,25;-;921,75;391,75;739,00;22,25;331,00
03.09.2025 12:15;03.09.2025 12:30;944,50;452,25;761,25;5.182,00;8.620,00;23,25;-;920,25;383,25;737,75;15,00;331,25
03.09.2025 12:30;03.09.2025 12:45;946,00;450,50;759,00;5.175,00;8.585,00;23,25;-;922,50;384,00;737,50;15,75;332,75
03.09.2025 12:45;03.09.2025 13:00;944,25;456,00;766,00;5.198,25;8.528,75;23,25;-;926,75;383,25;737,50;18,75;332,75
03.09.2025 13:00;03.09.2025 13:15;940,00;452,25;743,75;5.318,50;8.493,25;24,25;-;922,50;388,25;732,25;28,75;333,00
03.09.2025 13:15;03.09.2025 13:30;933,00;451,50;764,75;5.206,00;8.492,75;24,25;-;925,75;381,75;730,75;19,50;336,25
03.09.2025 13:30;03.09.2025 13:45;931,00;446,00;758,50;5.202,50;8.313,75;24,25;-;930,25;365,25;727,25;19,25;336,75
03.09.2025 13:45;03.09.2025 14:00;928,00;459,25;775,00;5.075,50;8.223,75;24,25;-;936,00;357,00;725,75;33,75;336,50
03.09.2025 14:00;03.09.2025 14:15;931,00;458,75;752,50;5.008,50;8.034,00;24,25;-;933,50;272,00;707,50;13,75;337,50
03.09.2025 14:15;03.09.2025 14:30;936,50;462,50;761,25;4.956,75;8.002,00;24,25;-;916,00;270,25;682,00;38,50;336,75
03.09.2025 14:30;03.09.2025 14:45;939,00;458,75;802,75;5.004,00;7.938,25;24,25;-;924,25;263,00;680,25;43,50;335,50
03.09.2025 14:45;03.09.2025 15:00;940,25;459,25;806,25;4.992,25;7.704,75;24,25;-;940,25;299,25;690,00;51,75;335,75
03.09.2025 15:00;03.09.2025 15:15;947,75;457,00;775,25;4.910,75;7.713,25;24,25;-;928,50;314,00;756,50;38,00;336,25
03.09.2025 15:15;03.09.2025 15:30;949,25;448,25;849,75;4.921,25;7.531,75;24,25;-;930,00;327,00;793,00;33,50;338,75
03.09.2025 15:30;03.09.2025 15:45;953,00;455,25;855,75;4.868,25;7.201,00;24,25;-;928,00;333,50;794,00;35,25;334,75
03.09.2025 15:45;03.09.2025 16:00;950,25;450,50;864,50;5.035,25;6.784,75;24,25;-;926,75;353,50;793,75;46,00;334,50
03.09.2025 16:00;03.09.2025 16:15;950,00;447,00;927,75;5.108,50;6.478,50;24,25;-;915,50;372,50;826,50;45,50;335,75
03.09.2025 16:15;03.09.2025 16:30;952,25;439,75;1.007,75;5.190,50;6.135,25;24,25;-;919,50;372,25;842,50;32,50;337,00
03.09.2025 16:30;03.09.2025 16:45;953,75;447,50;1.017,00;5.289,50;5.686,00;24,25;-;922,00;369,50;846,25;63,50;338,00
03.09.2025 16:45;03.09.2025 17:00;949,00;440,25;1.061,25;5.473,75;5.236,25;24,25;-;949,75;362,25;848,75;35,00;338,50
03.09.2025 17:00;03.09.2025 17:15;954,00;449,25;1.216,00;5.803,75;4.783,75;24,25;-;991,25;361,00;846,50;27,50;345,50
03.09.2025 17:15;03.09.2025 17:30;956,25;452,50;1.262,25;6.111,75;4.305,25;24,25;-;1.020,25;358,50;861,50;28,25;348,00
03.09.2025 17:30;03.09.2025 17:45;957,50;453,50;1.350,75;6.279,00;3.753,75;24,25;-;1.052,50;370,00;875,00;55,50;348,50
03.09.2025 17:45;03.09.2025 18:00;955,75;448,00;1.358,50;6.165,75;3.223,50;24,25;-;1.242,25;377,00;933,25;139,00;345,00
03.09.2025 18:00;03.09.2025 18:15;959,25;448,25;1.603,75;6.018,75;2.687,75;24,25;-;1.381,75;421,25;1.008,00;117,25;349,00
03.09.2025 18:15;03.09.2025 18:30;963,50;467,00;1.623,50;5.833,00;2.144,00;24,25;-;1.489,75;475,25;1.035,00;222,50;348,50
03.09.2025 18:30;03.09.2025 18:45;964,00;472,75;1.623,00;5.703,75;1.638,00;24,25;-;1.520,75;556,25;1.045,50;471,25;349,25
03.09.2025 18:45;03.09.2025 19:00;962,00;485,50;1.632,00;5.566,50;1.165,00;24,25;-;1.557,50;609,50;1.048,25;735,00;351,75
03.09.2025 19:00;03.09.2025 19:15;960,50;469,25;1.470,00;5.431,00;751,00;24,25;-;1.584,00;647,50;1.113,25;979,75;352,75
03.09.2025 19:15;03.09.2025 19:30;960,75;518,50;1.391,50;5.404,50;416,25;24,25;-;1.602,25;652,50;1.137,25;1.141,50;357,25
03.09.2025 19:30;03.09.2025 19:45;963,50;551,50;1.425,50;5.466,25;175,75;24,25;-;1.605,25;667,25;1.146,25;1.114,75;367,50
03.09.2025 19:45;03.09.2025 20:00;962,00;536,00;1.427,75;5.594,50;43,75;24,25;-;1.618,00;676,25;1.191,25;1.119,25;368,25
03.09.2025 20:00;03.09.2025 20:15;966,50;534,75;1.426,75;5.659,50;4,25;24,25;-;1.650,00;675,75;1.204,50;1.022,25;366,25
03.09.2025 20:15;03.09.2025 20:30;964,25;524,25;1.438,75;5.778,75;1,50;24,25;-;1.674,25;671,00;1.181,50;867,50;357,25
03.09.2025 20:30;03.09.2025 20:45;968,75;464,50;1.439,25;5.953,25;1,25;24,25;-;1.687,25;678,75;1.177,00;760,50;349,50
03.09.2025 20:45;03.09.2025 21:00;975,50;439,50;1.456,25;6.176,00;1,25;24,25;-;1.669,25;679,50;1.161,00;673,25;344,75
03.09.2025 21:00;03.09.2025 21:15;976,00;459,50;1.549,25;6.386,75;1,00;24,25;-;1.655,25;673,25;1.161,50;485,00;343,00
03.09.2025 21:15;03.09.2025 21:30;979,00;455,25;1.558,00;6.543,75;1,00;24,25;-;1.629,75;652,25;1.146,75;368,75;347,75
03.09.2025 21:30;03.09.2025 21:45;977,50;431,75;1.571,25;6.673,75;1,00;24,25;-;1.563,00;604,50;1.126,50;185,00;343,00
03.09.2025 21:45;03.09.2025 22:00;979,25;428,50;1.562,50;6.696,00;1,00;24,25;-;1.417,75;577,75;1.117,00;92,25;342,75
03.09.2025 22:00;03.09.2025 22:15;977,75;490,25;1.361,50;6.554,25;1,00;24,25;-;1.337,50;576,50;942,50;130,75;345,00
03.09.2025 22:15;03.09.2025 22:30;975,50;462,50;1.333,75;6.668,75;0,00;24,25;-;1.291,75;560,50;924,75;51,75;343,25
03.09.2025 22:30;03.09.2025 22:45;977,50;427,00;1.347,50;6.735,00;0,00;24,25;-;1.266,25;542,25;912,75;25,25;346,00
03.09.2025 22:45;03.09.2025 23:00;977,25;424,75;1.387,50;6.789,50;0,00;24,25;-;1.266,75;527,50;907,75;21,50;345,75
03.09.2025 23:00;03.09.2025 23:15;976,25;433,00;1.344,75;6.776,00;0,00;24,25;-;1.222,00;517,25;850,75;36,50;343,25
03.09.2025 23:15;03.09.2025 23:30;978,75;424,75;1.387,50;6.809,25;0,00;24,25;-;1.193,75;511,25;826,00;29,75;346,25
03.09.2025 23:30;03.09.2025 23:45;978,50;426,00;1.379,25;6.871,50;0,00;24,25;-;1.135,75;508,50;812,25;19,25;342,00
03.09.2025 23:45;04.09.2025 00:00;978,00;424,75;1.372,75;6.867,00;0,00;24,25;-;1.102,00;513,50;800,25;16,00;342,00
04.09.2025 00:00;04.09.2025 00:15;975,50;438,25;1.227,75;6.827,75;0,00;24,75;-;1.049,75;572,25;799,25;28,75;339,00
04.09.2025 00:15;04.09.2025 00:30;975,25;426,25;1.219,25;6.842,25;0,00;24,75;-;1.003,50;587,75;824,50;8,75;341,25
04.09.2025 00:30;04.09.2025 00:45;974,25;426,25;1.225,00;6.769,25;0,00;24,75;-;993,00;586,00;827,75;2,00;342,75
04.09.2025 00:45;04.09.2025 01:00;975,75;436,25;1.215,50;6.595,50;0,00;24,75;-;992,75;576,00;824,50;2,50;342,00
04.09.2025 01:00;04.09.2025 01:15;976,25;437,25;1.218,50;6.503,50;0,00;24,75;-;1.084,50;525,50;813,50;2,00;343,00
04.09.2025 01:15;04.09.2025 01:30;975,75;431,25;1.236,25;6.392,00;0,00;24,75;-;1.092,25;511,25;810,75;1,25;346,25
04.09.2025 01:30;04.09.2025 01:45;972,50;434,50;1.244,00;6.247,75;0,00;24,75;-;1.101,25;517,50;811,75;2,00;344,50
04.09.2025 01:45;04.09.2025 02:00;972,50;444,50;1.245,25;6.150,25;0,00;24,75;-;1.141,50;502,75;812,50;2,50;344,75
04.09.2025 02:00;04.09.2025 02:15;974,75;451,75;1.306,50;5.990,00;0,00;24,75;-;1.204,50;515,25;826,75;3,25;346,25
04.09.2025 02:15;04.09.2025 02:30;974,75;430,25;1.327,25;5.930,50;0,00;24,75;-;1.205,25;527,00;826,75;0,50;345,75
04.09.2025 02:30;04.09.2025 02:45;976,75;422,25;1.309,00;5.927,75;0,00;24,75;-;1.240,25;532,00;827,25;0,00;346,00
04.09.2025 02:45;04.09.2025 03:00;971,75;422,75;1.296,25;5.878,25;0,00;24,75;-;1.274,75;533,50;829,25;0,00;344,25
04.09.2025 03:00;04.09.2025 03:15;972,25;421,50;1.324,50;5.764,25;0,00;24,75;-;1.184,75;530,00;798,25;0,25;343,75
04.09.2025 03:15;04.09.2025 03:30;972,75;420,50;1.304,75;5.642,75;0,00;24,75;-;1.206,75;529,50;801,00;0,25;349,25
04.09.2025 03:30;04.09.2025 03:45;973,25;423,50;1.280,25;5.581,50;0,00;24,75;-;1.337,00;520,25;799,25;0,25;351,75
04.09.2025 03:45;04.09.2025 04:00;971,00;423,25;1.277,25;5.505,25;0,00;24,00;-;1.342,25;532,75;846,75;3,00;323,50
04.09.2025 04:00;04.09.2025 04:15;970,75;430,50;1.275,00;5.406,25;0,00;24,00;-;1.367,00;553,00;934,00;3,50;324,00
04.09.2025 04:15;04.09.2025 04:30;968,00;433,75;1.257,50;5.341,50;0,00;24,00;-;1.353,50;547,00;950,25;12,75;324,25
