Datetime,other_conventionals,lignite,hard_coal,fossile_gas,total_emissions,aef
2024-07-08 18:00:00,1834.874,12009.038,2643.566,3947.305,22483.746,409.552
2024-07-08 19:00:00,1854.613,12510.804,2976.204,4406.105,23807.561,484.201
2024-07-08 20:00:00,1857.082,12736.104,3099.687,4602.02,24339.196,536.858
2024-07-08 21:00:00,1835.172,12768.33,3015.038,4615.34,24248.668,557.4
2024-07-08 22:00:00,1812.03,12499.497,2944.865,4439.683,23625.425,554.995
2024-07-08 23:00:00,1823.756,12327.624,2270.561,4014.553,22423.318,547.526
2024-07-09 00:00:00,1784.763,12250.734,1601.877,3252.63,20677.215,543.725
2024-07-09 01:00:00,1794.946,11865.999,1159.381,3082.893,19825.577,532.51
2024-07-09 02:00:00,1818.399,11339.639,782.8,3003.528,18896.238,515.722
2024-07-09 03:00:00,1806.363,11105.293,722.165,2950.063,18520.222,502.468
2024-07-09 04:00:00,1814.695,11154.197,748.394,2917.965,18632.951,497.617
2024-07-09 05:00:00,1808.215,11482.112,879.542,2879.855,19045.094,490.66
2024-07-09 06:00:00,1802.043,12165.645,1047.65,2984.01,19962.097,452.514
2024-07-09 07:00:00,1779.209,12116.459,1052.93,2904.83,19535.006,387.425
2024-07-09 08:00:00,1770.26,11427.554,607.878,2728.155,17969.207,315.446
2024-07-09 09:00:00,1771.494,8683.528,712.797,2012.298,14554.118,232.83
2024-07-09 10:00:00,1792.169,6634.342,880.223,1713.153,12424.956,178.624
2024-07-09 11:00:00,1791.86,6422.611,861.659,1723.975,12517.412,162.935
2024-07-09 12:00:00,1760.078,6120.42,858.422,1724.9,12237.826,150.309
2024-07-09 13:00:00,1770.569,5973.141,861.999,1732.208,12162.409,146.78
2024-07-09 14:00:00,1768.692,5798.159,885.673,1725.363,12010.924,149.118
2024-07-09 15:00:00,1789.863,5713.636,851.439,1726.843,11914.818,156.399
2024-07-09 16:00:00,1802.474,6308.689,676.178,1807.688,12546.124,177.744
2024-07-09 17:00:00,1772.112,8331.867,553.205,2174.635,14838.84,229.486
2024-07-09 18:00:00,1789.083,9932.431,869.834,2444.643,17050.001,293.645
2024-07-09 19:00:00,1785.38,11311.653,1261.744,2834.9,19192.154,360.677
2024-07-09 20:00:00,1788.465,11752.642,1373.306,2900.205,19802.22,384.009
2024-07-09 21:00:00,1825.186,11570.875,1272.475,2733.058,19370.556,372.593
2024-07-09 22:00:00,1837.222,10475.47,925.188,2355.38,17234.45,341.806
2024-07-09 23:00:00,1846.17,9118.863,866.598,2235.87,15553.349,324.892
2024-07-10 00:00:00,1843.758,9278.015,875.795,1960.035,15409.275,343.395
2024-07-10 01:00:00,1852.397,9640.701,857.911,1846.26,15732.049,362.405
2024-07-10 02:00:00,1847.152,9951.371,840.198,1786.598,16018.353,387.045
2024-07-10 03:00:00,1840.671,10803.102,851.95,1792.333,16754.485,409.8
2024-07-10 04:00:00,1853.014,11732.571,847.692,1810.278,17769.791,432.328
2024-07-10 05:00:00,1848.077,11887.201,886.696,1888.81,18015.272,436.402
2024-07-10 06:00:00,1842.833,12122.394,1009.668,2063.635,18539.135,400.872
2024-07-10 07:00:00,1841.288,12073.772,988.548,2219.22,18524.791,367.523
2024-07-10 08:00:00,1841.288,12053.702,975.434,2254.0,18601.727,343.057
2024-07-10 09:00:00,1836.969,11621.759,970.324,2042.915,17852.182,316.004
2024-07-10 10:00:00,1815.986,11281.971,931.32,1877.988,17305.343,289.803
2024-07-10 11:00:00,1803.025,11091.159,911.222,1852.088,17022.95,271.783
2024-07-10 12:00:00,1832.339,10286.071,924.507,1834.05,16220.677,252.695
2024-07-10 13:00:00,1838.511,8974.976,759.976,1806.67,14774.328,227.612
2024-07-10 14:00:00,1819.998,8747.98,752.141,1788.818,14550.51,229.705
2024-07-10 15:00:00,1817.221,8774.27,676.859,1786.783,14460.978,236.636
2024-07-10 16:00:00,1823.7,10304.162,832.022,1941.073,16257.093,280.375
2024-07-10 17:00:00,1830.797,11696.388,1264.129,2321.248,18606.952,341.34
2024-07-10 18:00:00,1837.586,12506.846,1937.071,2982.253,20715.427,404.439
2024-07-10 19:00:00,1862.647,12930.31,2250.122,3664.255,22139.589,465.419
2024-07-10 20:00:00,1939.516,13087.482,2379.226,3917.15,22824.756,505.245
2024-07-10 21:00:00,1934.197,13263.312,2372.243,3837.415,22890.685,533.574
2024-07-10 22:00:00,1952.186,13062.04,2339.541,3708.933,22541.556,554.459
2024-07-10 23:00:00,1920.028,12664.868,2036.879,3588.868,21690.276,568.654
2024-07-11 00:00:00,1851.431,12247.624,1748.184,3296.938,20663.422,574.434
2024-07-11 01:00:00,1848.472,12240.558,1480.267,2993.445,20019.074,576.102
2024-07-11 02:00:00,1844.769,12276.175,1126.509,2897.615,19604.508,573.989
2024-07-11 03:00:00,1851.557,12247.907,1216.609,2911.398,19640.306,567.249
2024-07-11 04:00:00,1855.569,12309.815,1380.118,2935.91,19950.949,561.342
2024-07-11 05:00:00,1858.038,12466.423,1824.999,3163.645,20801.282,555.344
2024-07-11 06:00:00,1853.101,12498.367,2262.044,3529.945,21626.197,501.971
2024-07-11 07:00:00,1849.706,12762.111,2425.213,3581.005,22097.669,458.133
2024-07-11 08:00:00,1842.917,12942.182,2339.882,3542.433,22103.551,410.686
2024-07-11 09:00:00,1846.312,12754.762,1441.093,2954.873,20431.623,351.007
2024-07-11 10:00:00,1849.089,10314.339,983.779,2012.205,16628.172,271.472
2024-07-11 11:00:00,1862.358,8618.51,952.78,1748.21,14689.453,223.255
2024-07-11 12:00:00,1893.677,6628.971,901.173,1705.29,12643.698,185.758
2024-07-11 13:00:00,1896.877,6276.463,971.005,1676.985,12356.886,178.469
2024-07-11 14:00:00,1874.698,6593.635,861.147,1666.348,12463.035,182.362
2024-07-11 15:00:00,1849.397,6789.254,857.911,1671.713,12607.519,191.814
2024-07-11 16:00:00,1843.535,8781.62,898.107,1734.058,14730.74,237.257
2024-07-11 17:00:00,1848.472,12058.508,1298.704,2499.865,19177.417,324.018
2024-07-11 18:00:00,1856.494,13204.797,2053.23,3720.588,22288.334,404.351
2024-07-11 19:00:00,1850.939,13442.817,2433.899,4154.413,23303.449,471.195
2024-07-11 20:00:00,1865.135,13532.429,2457.403,4224.713,23530.575,516.701
2024-07-11 21:00:00,1844.152,13627.129,2456.723,4279.473,23651.38,539.086
2024-07-11 22:00:00,1841.683,13594.903,2374.457,4272.628,23581.168,550.127
2024-07-11 23:00:00,1834.276,13177.942,2324.894,4049.148,22882.981,570.692
2024-07-12 00:00:00,1927.609,13306.563,2252.677,3657.595,22619.419,588.028
2024-07-12 01:00:00,1928.844,13319.567,1861.618,3580.635,22226.22,585.815
2024-07-12 02:00:00,1918.351,13326.068,1606.986,3577.953,21917.535,580.773
2024-07-12 03:00:00,1940.878,13189.532,1564.066,3530.315,21712.967,574.857
2024-07-12 04:00:00,1945.815,13161.828,1532.897,3405.255,21581.351,567.084
2024-07-12 05:00:00,1932.854,12887.341,1753.464,3364.37,21523.295,545.333
2024-07-12 06:00:00,1912.488,13157.588,2085.08,3284.173,21811.0,497.989
2024-07-12 07:00:00,1903.54,13358.578,2114.035,3187.325,21956.121,444.293
2024-07-12 08:00:00,1903.232,13169.179,1890.743,3387.68,21727.165,392.068
2024-07-12 09:00:00,1906.934,12893.843,1741.2,3225.898,21101.487,356.519
2024-07-12 10:00:00,1944.285,12805.645,1403.963,2930.915,20442.497,325.99
2024-07-12 11:00:00,1906.934,12635.751,1042.54,2528.263,19509.236,306.494
2024-07-12 12:00:00,1899.528,11951.088,790.975,2331.238,18467.218,282.064
2024-07-12 13:00:00,1897.368,9721.831,744.136,2212.005,15981.186,247.666
2024-07-12 14:00:00,1904.465,7346.992,950.055,2096.565,13621.591,219.12
2024-07-12 15:00:00,1913.106,7059.784,967.429,1884.37,13084.513,209.368
2024-07-12 16:00:00,1917.425,6825.437,826.913,1890.105,12718.929,209.91
2024-07-12 17:00:00,1927.917,6448.335,556.782,1915.358,12118.313,212.859
2024-07-12 18:00:00,1934.398,6322.257,490.527,2106.925,12120.146,225.947
2024-07-12 19:00:00,1927.3,6205.79,506.197,2239.478,12129.268,237.208
2024-07-12 20:00:00,1923.289,5740.491,495.126,2269.54,11797.787,245.19
2024-07-12 21:00:00,1924.522,5185.014,491.719,2329.018,11444.859,252.892
2024-07-12 22:00:00,1919.585,5076.746,449.139,2471.19,11616.88,259.45
2024-07-12 23:00:00,1914.958,5054.979,420.524,2366.295,11571.151,269.874
2024-07-13 00:00:00,1920.369,5058.372,394.125,2032.0,11007.995,273.859
2024-07-13 01:00:00,1902.473,4684.379,433.299,1984.918,10570.139,278.509
2024-07-13 02:00:00,1905.558,4699.926,379.988,1961.7,10460.205,284.026
2024-07-13 03:00:00,1896.301,4740.35,371.131,1900.465,10569.631,292.812
2024-07-13 04:00:00,1904.941,4122.683,372.834,1956.89,10239.318,285.885
2024-07-13 05:00:00,1911.73,3942.33,376.241,1865.223,9956.521,281.8
2024-07-13 06:00:00,1908.027,3889.75,371.301,1844.318,9847.987,262.583
2024-07-13 07:00:00,1909.57,3820.21,367.044,1838.49,9798.641,233.992
2024-07-13 08:00:00,1912.655,3853.001,372.494,1772.723,9853.424,201.216
2024-07-13 09:00:00,1904.633,3971.446,382.202,1600.858,9719.36,172.663
2024-07-13 10:00:00,1907.718,3971.729,375.219,1571.073,9751.981,154.96
2024-07-13 11:00:00,1904.941,3997.453,375.9,1567.095,9779.398,145.65
2024-07-13 12:00:00,1904.323,3985.581,356.143,1560.713,9718.244,140.765
2024-07-13 13:00:00,1895.992,3973.142,362.104,1545.45,9703.707,139.755
2024-07-13 14:00:00,1890.437,3988.407,346.945,1533.98,9625.428,140.404
2024-07-13 15:00:00,1890.437,3974.273,347.116,1546.93,9698.202,146.85
2024-07-13 16:00:00,1887.97,3974.555,357.165,1554.608,9755.685,159.444
2024-07-13 17:00:00,1896.609,4020.068,382.543,1554.978,9733.061,179.368
2024-07-13 18:00:00,1889.82,4913.919,383.565,1685.495,10556.707,224.169
2024-07-13 19:00:00,1893.214,6194.766,390.037,1686.605,11820.57,289.137
2024-07-13 20:00:00,1900.621,6922.115,396.169,1745.25,12672.142,340.453
2024-07-13 21:00:00,1903.09,7003.812,398.212,1813.793,12906.894,367.141
2024-07-13 22:00:00,1908.027,7091.444,455.782,1820.545,13105.728,376.019
2024-07-13 23:00:00,1911.112,7000.137,379.306,1788.633,12892.029,377.607
2024-07-14 00:00:00,1910.636,6475.755,367.044,1744.788,12177.472,374.389
2024-07-14 01:00:00,1910.636,5330.031,411.157,1675.505,11190.658,362.728
2024-07-14 02:00:00,1913.414,4207.206,360.571,1604.28,9915.401,335.417
2024-07-14 03:00:00,1914.648,3716.182,358.017,1577.363,9389.148,327.827
2024-07-14 04:00:00,1911.871,3728.054,353.077,1674.025,9590.94,335.351
2024-07-14 05:00:00,1913.414,3722.966,350.182,1768.56,9647.964,326.111
2024-07-14 06:00:00,1916.191,3689.043,344.902,1747.1,9551.243,291.093
2024-07-14 07:00:00,1814.978,3677.736,341.155,1751.91,9440.563,235.136
2024-07-14 08:00:00,1802.018,3678.584,339.282,1741.088,9355.95,186.085
2024-07-14 09:00:00,1787.515,3867.983,344.39,1734.983,9598.2,162.913
2024-07-14 10:00:00,1739.994,3831.517,340.644,1610.108,9461.708,146.622
2024-07-14 11:00:00,1735.674,3701.481,332.128,1554.885,9170.41,135.574
2024-07-14 12:00:00,1730.429,3665.298,330.595,1565.985,9239.52,133.689
2024-07-14 13:00:00,1732.897,3632.79,324.123,1564.228,9241.638,137.149
2024-07-14 14:00:00,1742.463,3766.782,332.809,1557.66,9376.442,144.546
2024-07-14 15:00:00,1743.388,3749.255,342.858,1550.26,9295.692,146.476
2024-07-14 16:00:00,1751.412,3859.786,369.258,1564.228,9559.471,162.411
2024-07-14 17:00:00,1783.813,4046.358,378.966,1552.11,9654.866,191.896
2024-07-14 18:00:00,1885.642,4914.202,379.306,1607.055,10649.533,229.148
2024-07-14 19:00:00,1880.087,7072.787,400.427,1975.483,13250.366,318.459
2024-07-14 20:00:00,1887.186,8146.143,427.508,2166.31,14540.962,374.12
2024-07-14 21:00:00,1888.728,8654.977,437.386,2364.26,15193.147,398.329
2024-07-14 22:00:00,1892.74,8863.881,479.967,2372.955,15447.241,397.394
2024-07-14 23:00:00,1896.133,8886.213,409.624,2376.47,15360.312,409.282
2024-07-15 00:00:00,1876.299,8462.468,375.73,2258.533,14749.367,405.942
2024-07-15 01:00:00,1868.276,7404.942,371.813,2150.215,13668.672,393.832
2024-07-15 02:00:00,1889.568,6934.554,364.999,2079.175,13139.392,389.689
2024-07-15 03:00:00,1882.471,6909.394,372.494,2104.89,13359.378,400.435
2024-07-15 04:00:00,1894.505,7468.829,375.73,2189.62,14060.755,417.492
2024-07-15 05:00:00,1907.773,8530.029,418.821,2398.023,15343.998,430.357
2024-07-15 06:00:00,1906.848,8886.779,547.074,2454.818,15859.238,384.724
2024-07-15 07:00:00,1921.352,8779.358,606.686,2495.61,15859.736,326.365
2024-07-15 08:00:00,1943.877,7715.048,516.075,2119.598,14334.239,260.48
2024-07-15 09:00:00,1939.865,5373.848,468.044,1778.643,11557.323,189.558
2024-07-15 10:00:00,1917.957,4738.654,469.237,1726.473,10792.542,157.719
2024-07-15 11:00:00,1912.093,4590.527,454.93,1669.955,10623.651,143.935
2024-07-15 12:00:00,1907.773,4546.428,448.287,1673.655,10638.309,139.075
2024-07-15 13:00:00,1904.379,4578.654,445.732,1643.5,10653.073,142.24
2024-07-15 14:00:00,1902.527,4604.096,442.837,1636.193,10613.643,148.163
2024-07-15 15:00:00,1911.785,5166.922,466.341,1728.23,11293.502,168.459
2024-07-15 16:00:00,1842.973,7223.175,491.208,2083.985,13673.216,222.129
2024-07-15 17:00:00,1621.106,9240.701,797.277,2865.518,16488.126,289.545
2024-07-15 18:00:00,1624.191,9804.092,1075.412,3725.12,18053.308,353.034
2024-07-15 19:00:00,1628.82,10229.534,1187.825,4160.425,19045.078,425.322
2024-07-15 20:00:00,1639.316,10680.982,1332.428,4242.565,19769.494,464.938
2024-07-15 21:00:00,1653.276,10951.512,1426.616,4139.705,20132.304,468.491
2024-07-15 22:00:00,1630.363,10768.614,1144.733,3883.11,19416.753,443.652
2024-07-15 23:00:00,1770.766,10577.236,530.723,3377.043,18244.924,405.544
2024-07-16 00:00:00,1715.926,9720.418,425.123,2225.14,16025.276,373.896
2024-07-16 01:00:00,1746.165,8524.658,416.607,1847.093,14646.399,355.065
2024-07-16 02:00:00,1760.978,7888.617,409.284,1843.763,13928.301,345.111
2024-07-16 03:00:00,1757.274,8082.256,403.492,1883.723,13997.84,343.285
2024-07-16 04:00:00,1759.743,8104.871,406.899,1870.218,13981.759,343.643
2024-07-16 05:00:00,1738.761,8813.846,425.634,1984.455,14787.188,354.788
2024-07-16 06:00:00,1740.92,9729.181,504.323,2036.163,15657.212,348.012
2024-07-16 07:00:00,1732.589,9627.697,596.126,2129.033,15711.877,317.64
2024-07-16 08:00:00,1725.183,8956.037,546.052,2109.793,14908.349,282.792
2024-07-16 09:00:00,1708.827,7227.415,482.522,2022.01,13132.449,226.43
2024-07-16 10:00:00,1719.936,6105.437,489.505,1615.01,11614.573,182.067
2024-07-16 11:00:00,1734.749,4989.396,472.473,1564.968,10441.611,151.511
2024-07-16 12:00:00,1731.045,4712.647,475.028,1520.013,10014.678,137.724
2024-07-16 13:00:00,1721.799,4768.336,533.618,1489.673,9994.612,133.589
2024-07-16 14:00:00,1694.494,4790.951,579.264,1497.813,10133.807,135.657
2024-07-16 15:00:00,1694.633,4815.262,626.103,1499.2,10173.862,142.549
2024-07-16 16:00:00,1696.486,4823.177,700.193,1563.118,10411.736,156.004
2024-07-16 17:00:00,1696.793,5380.35,984.461,1710.748,11380.919,186.659
2024-07-16 18:00:00,1705.742,6968.759,1254.761,2309.5,13893.156,251.222
2024-07-16 19:00:00,1723.64,9218.368,1563.385,2965.418,17226.953,336.784
2024-07-16 20:00:00,1723.64,10066.142,1759.254,3304.985,18541.036,394.925
2024-07-16 21:00:00,1712.531,10055.399,1658.254,3242.455,18409.247,408.586
2024-07-16 22:00:00,1799.057,10060.488,1347.587,3074.568,18048.715,401.428
2024-07-16 23:00:00,1846.096,9964.941,959.934,2688.38,17237.241,402.889
2024-07-17 00:00:00,2021.296,9322.114,703.259,2334.938,15955.998,397.08
2024-07-17 01:00:00,1956.018,8475.189,459.358,2204.05,14846.098,383.402
2024-07-17 02:00:00,1954.146,8201.267,420.014,2165.015,14480.273,371.956
2024-07-17 03:00:00,1946.74,8084.8,421.376,2118.21,14398.726,360.457
2024-07-17 04:00:00,1957.233,7980.772,422.739,2095.918,14260.961,346.041
2024-07-17 05:00:00,1954.764,7892.574,430.574,2143.0,14247.734,336.859
2024-07-17 06:00:00,1950.444,7939.218,478.264,2313.385,14504.25,312.731
2024-07-17 07:00:00,1932.546,7935.825,496.148,2343.633,14524.877,279.17
2024-07-17 08:00:00,1924.522,7914.623,478.945,2389.513,14424.911,247.125
2024-07-17 09:00:00,1926.067,6561.692,469.918,1966.603,12508.769,200.086
2024-07-17 10:00:00,1921.128,5624.59,490.527,1589.573,11070.499,168.874
2024-07-17 11:00:00,1908.395,5391.374,431.596,1612.513,10792.442,160.201
2024-07-17 12:00:00,1909.403,5465.156,449.309,1717.778,10959.143,157.613
2024-07-17 13:00:00,1921.128,5574.837,472.814,1614.455,11038.789,160.729
2024-07-17 14:00:00,1965.379,5501.904,462.254,1621.855,11004.617,163.683
2024-07-17 15:00:00,1986.084,5622.894,484.055,1591.885,11171.541,170.92
2024-07-17 16:00:00,2006.834,5923.954,474.687,1616.213,11540.932,186.524
2024-07-17 17:00:00,1911.254,6820.631,626.444,1737.758,12602.906,221.514
2024-07-17 18:00:00,1910.636,9334.552,783.14,2151.048,15690.855,297.983
2024-07-17 19:00:00,1919.895,11255.681,1062.298,3347.535,19173.005,388.799
2024-07-17 20:00:00,1901.997,11699.78,1330.895,3567.963,20049.396,446.764
2024-07-17 21:00:00,1909.403,11997.73,1352.867,3796.438,20607.53,484.206
2024-07-17 22:00:00,1905.082,12039.286,1322.379,3807.353,20621.307,507.348
2024-07-17 23:00:00,1920.512,12074.338,1112.713,3559.453,20144.318,538.12
2024-07-18 00:00:00,1944.748,11973.419,1084.609,3458.443,19857.744,540.798
2024-07-18 01:00:00,1957.09,11924.797,1027.892,3189.36,19566.346,561.521
2024-07-18 02:00:00,1955.857,11855.539,803.409,3060.138,19234.576,569.496
2024-07-18 03:00:00,1947.525,11868.26,846.5,3016.478,19230.631,574.997
2024-07-18 04:00:00,1961.411,11854.975,1041.008,3100.653,19557.294,570.637
2024-07-18 05:00:00,1952.462,11972.854,1280.65,3244.953,20071.137,552.997
2024-07-18 06:00:00,1925.308,11970.31,1416.056,3399.428,20327.436,493.74
2024-07-18 07:00:00,1919.444,11938.084,1461.362,3263.73,20214.489,428.716
2024-07-18 08:00:00,1918.826,11509.532,1236.537,2841.56,19128.228,352.735
2024-07-18 09:00:00,1912.655,9472.503,940.176,2610.865,16519.912,272.612
2024-07-18 10:00:00,1931.23,7205.648,867.961,1893.528,13468.098,209.239
2024-07-18 11:00:00,1982.851,5983.882,730.17,1687.808,11904.733,176.363
2024-07-18 12:00:00,1985.529,5813.989,702.408,1717.223,11736.84,168.507
2024-07-18 13:00:00,2024.493,5904.165,764.916,1705.29,11951.509,170.403
2024-07-18 14:00:00,2029.587,5919.431,921.952,1723.328,12116.649,176.477
2024-07-18 15:00:00,2032.672,5928.476,1010.86,1717.223,12154.884,189.019
2024-07-18 16:00:00,2137.843,6453.14,1360.19,1784.748,13226.428,224.012
2024-07-18 17:00:00,1931.283,8919.57,1775.435,2341.783,16486.539,299.607
2024-07-18 18:00:00,1928.393,11324.939,2382.292,3321.728,20459.509,399.391
2024-07-18 19:00:00,1926.85,12209.745,2707.947,4100.115,22470.116,474.739
2024-07-18 20:00:00,1947.833,12353.066,2697.387,4200.2,22703.751,523.599
2024-07-18 21:00:00,1946.291,12370.592,2684.273,4243.213,22743.419,543.909
2024-07-18 22:00:00,1941.353,12340.345,2655.829,4101.873,22535.344,552.625
2024-07-18 23:00:00,1939.811,11928.19,2355.21,4002.343,21669.458,558.86
2024-07-19 00:00:00,1937.454,11936.953,1821.252,3692.93,20814.63,560.847
2024-07-19 01:00:00,1936.219,11935.256,1421.166,3290.833,20069.321,571.757
2024-07-19 02:00:00,1920.481,11850.451,1108.795,3116.84,19480.084,573.573
2024-07-19 03:00:00,1918.939,11779.215,1215.928,3214.243,19593.978,572.422
2024-07-19 04:00:00,1931.9,11851.017,1408.051,3180.943,19863.971,573.649
2024-07-19 05:00:00,1922.333,11971.724,1450.461,3357.71,20205.163,563.432
2024-07-19 06:00:00,1904.436,12025.434,1607.328,3695.15,20715.864,505.221
2024-07-19 07:00:00,1902.893,12014.975,1722.295,3678.223,20816.66,433.783
2024-07-19 08:00:00,1896.315,11921.406,1677.5,3301.008,20282.075,364.134
2024-07-19 09:00:00,1994.484,10859.639,1425.934,2513.925,18285.266,295.604
2024-07-19 10:00:00,2009.172,8143.881,968.791,2091.848,14735.267,223.013
2024-07-19 11:00:00,2017.857,6917.593,842.582,1758.57,13028.663,187.215
2024-07-19 12:00:00,2041.57,6012.717,763.553,1682.35,11986.037,169.047
2024-07-19 13:00:00,2046.225,5918.582,637.685,1660.428,11776.729,168.977
2024-07-19 14:00:00,2047.967,5931.869,552.013,1652.473,11667.839,176.032
2024-07-19 15:00:00,1986.147,6290.597,553.376,1644.055,11931.283,192.284
2024-07-19 16:00:00,1898.572,8023.175,557.123,1695.948,13681.636,236.925
2024-07-19 17:00:00,1902.276,10005.93,768.493,2003.418,16155.867,305.914
2024-07-19 18:00:00,1928.196,11445.646,1211.84,2827.87,18848.913,384.357
2024-07-19 19:00:00,1914.31,11849.32,1426.105,3539.75,20225.429,439.106
2024-07-19 20:00:00,1930.813,11877.306,1481.801,3728.728,20479.64,479.18
2024-07-19 21:00:00,1935.891,11945.151,1557.934,3682.94,20566.597,497.303
2024-07-19 22:00:00,1941.136,11953.066,1705.262,3590.625,20681.373,496.016
2024-07-19 23:00:00,1949.019,11904.727,1551.291,3213.225,20076.925,505.387
2024-07-20 00:00:00,1962.513,11636.742,1078.137,2563.783,19161.98,505.735
2024-07-20 01:00:00,1948.627,11348.403,533.618,2188.973,18130.72,508.231
2024-07-20 02:00:00,1936.594,10116.46,278.817,2176.763,16597.985,493.113
2024-07-20 03:00:00,1921.782,9829.816,291.762,2121.91,16040.25,492.54
2024-07-20 04:00:00,1930.731,9619.781,290.739,2096.75,15689.484,489.877
2024-07-20 05:00:00,1937.211,9446.213,295.509,2043.563,15470.87,478.897
2024-07-20 06:00:00,1915.162,9289.888,290.569,1929.973,15052.023,446.747
2024-07-20 07:00:00,1911.002,8703.316,289.547,1824.8,14256.454,372.433
2024-07-20 08:00:00,1904.978,6163.671,296.871,1687.16,11555.616,268.092
2024-07-20 09:00:00,1897.572,4480.845,294.657,1640.263,9852.777,191.737
2024-07-20 10:00:00,1882.144,3944.874,295.339,1554.978,9209.783,153.439
2024-07-20 11:00:00,1898.309,3905.864,291.932,1563.765,9172.125,136.104
2024-07-20 12:00:00,1992.62,3884.662,288.525,1554.7,9187.713,131.682
2024-07-20 13:00:00,2040.474,3889.468,279.328,1557.105,9296.494,133.84
2024-07-20 14:00:00,2098.19,3872.507,277.625,1554.145,9379.189,138.27
2024-07-20 15:00:00,2108.222,3910.668,279.839,1573.848,9528.524,150.003
2024-07-20 16:00:00,1964.992,4122.117,286.14,1643.223,9909.315,168.572
2024-07-20 17:00:00,1879.507,4481.976,301.129,1713.708,10342.951,201.988
2024-07-20 18:00:00,1879.815,6496.957,338.94,2039.03,12740.014,271.494
2024-07-20 19:00:00,1882.902,7819.925,409.624,2221.07,14322.676,336.012
2024-07-20 20:00:00,1901.743,7833.21,408.602,2371.66,14578.935,363.421
2024-07-20 21:00:00,2017.985,7830.666,399.915,2337.25,14760.607,370.808
2024-07-20 22:00:00,1952.188,7809.748,367.384,2212.283,14354.836,352.887
2024-07-20 23:00:00,1920.09,7700.63,344.561,2098.785,14010.503,351.121
2024-07-21 00:00:00,1923.015,6893.564,343.369,1947.548,12928.882,339.635
2024-07-21 01:00:00,1930.422,6589.112,334.342,1907.495,12747.419,353.837
2024-07-21 02:00:00,1933.199,6805.084,325.485,1870.588,12923.511,373.763
2024-07-21 03:00:00,1941.223,7014.553,286.992,1894.915,13112.082,392.7
2024-07-21 04:00:00,1934.434,7377.239,288.695,1983.623,13594.894,412.972
2024-07-21 05:00:00,1941.531,7469.96,286.311,1945.79,13608.67,421.292
2024-07-21 06:00:00,1920.238,7091.444,280.52,1902.038,13195.046,398.028
2024-07-21 07:00:00,1917.461,5354.06,282.394,1790.02,11364.935,316.091
2024-07-21 08:00:00,1913.451,4597.029,289.037,1644.148,10328.741,245.516
2024-07-21 09:00:00,1907.279,4122.117,294.487,1603.54,9674.245,193.971
2024-07-21 10:00:00,1899.873,3985.581,382.202,1605.205,9683.372,169.542
2024-07-21 11:00:00,1892.159,3995.757,415.074,1557.105,9415.07,152.842
2024-07-21 12:00:00,1894.626,3999.149,495.637,1559.695,9532.82,151.088
2024-07-21 13:00:00,1887.222,3986.146,539.58,1582.543,9788.138,157.536
2024-07-21 14:00:00,1895.861,4060.774,477.923,1601.69,9968.705,169.659
2024-07-21 15:00:00,1899.873,4255.545,535.492,1608.535,10185.298,184.672
2024-07-21 16:00:00,1900.49,4742.611,459.358,1592.903,10567.234,210.546
2024-07-21 17:00:00,1905.735,6651.585,498.873,1782.898,12797.955,272.484
2024-07-21 18:00:00,1901.725,8323.669,613.158,2215.613,14971.086,344.328
2024-07-21 19:00:00,1908.204,8994.198,739.537,2542.97,16195.038,397.237
2024-07-21 20:00:00,1912.524,9069.676,876.988,2610.31,16425.254,438.255
2024-07-21 21:00:00,1922.867,9100.772,881.586,2640.465,16476.593,453.569
2024-07-21 22:00:00,1931.05,9068.262,879.542,2651.288,16544.154,461.858
2024-07-21 23:00:00,1929.804,9215.824,858.082,2651.288,16731.921,481.465
2024-07-22 00:00:00,1947.339,9349.251,812.436,2555.643,16637.514,497.012
2024-07-22 01:00:00,1954.128,9380.347,804.26,2567.853,16840.212,495.009
2024-07-22 02:00:00,1945.487,9471.937,687.76,2426.328,16676.785,492.433
2024-07-22 03:00:00,1938.39,9716.743,657.443,2461.015,16920.417,482.257
2024-07-22 04:00:00,1942.092,9882.113,560.359,2593.938,17121.446,470.887
2024-07-22 05:00:00,1945.805,10019.216,648.926,2611.883,17318.289,453.774
2024-07-22 06:00:00,1922.971,10388.403,734.769,2924.625,18041.478,409.959
2024-07-22 07:00:00,1922.055,10249.321,753.163,2910.103,17962.052,363.454
2024-07-22 08:00:00,1914.958,9517.166,650.459,2725.38,16947.025,310.911
2024-07-22 09:00:00,1915.266,7702.61,466.852,2333.273,14578.032,251.932
2024-07-22 10:00:00,1995.306,5826.71,389.867,1976.223,12317.07,200.395
2024-07-22 11:00:00,2078.871,5424.449,360.401,1876.785,11811.216,176.861
2024-07-22 12:00:00,2102.988,5194.343,360.231,1875.12,11604.946,164.575
2024-07-22 13:00:00,2138.633,5140.349,338.089,1901.113,11556.273,159.251
2024-07-22 14:00:00,2169.462,5060.632,318.502,1878.82,11511.33,159.55
2024-07-22 15:00:00,1974.644,5248.336,312.371,1877.063,11492.444,166.861
2024-07-22 16:00:00,1936.538,5386.852,319.353,1883.815,11622.124,182.104
2024-07-22 17:00:00,1972.681,6076.886,408.942,1975.39,12477.426,216.141
2024-07-22 18:00:00,1928.824,8565.083,661.36,2675.708,15878.383,304.086
2024-07-22 19:00:00,1920.8,10022.043,918.716,3524.765,18464.024,393.9
