Datum von;Datum bis;Generation_DE Block D [MW] Berechnete Auflösungen;Generation_DE Block C [MW] Berechnete Auflösungen;Generation_DE Block B [MW] Berechnete Auflösungen;Generation_DE Block A [MW] Berechnete Auflösungen
10.03.2025 16:15;10.03.2025 16:30;54,250;64,250;45,500;35,000
10.03.2025 16:30;10.03.2025 16:45;54,250;64,250;45,500;35,000
10.03.2025 16:45;10.03.2025 17:00;54,250;64,250;45,500;35,000
10.03.2025 17:00;10.03.2025 17:15;54,250;54,250;54,250;37,250
10.03.2025 17:15;10.03.2025 17:30;54,250;54,250;54,250;37,250
10.03.2025 17:30;10.03.2025 17:45;54,250;54,250;54,250;37,250
10.03.2025 17:45;10.03.2025 18:00;54,250;54,250;54,250;37,250
10.03.2025 18:00;10.03.2025 18:15;75,000;74,000;74,250;49,750
10.03.2025 18:15;10.03.2025 18:30;75,000;74,000;74,250;49,750
10.03.2025 18:30;10.03.2025 18:45;75,000;74,000;74,250;49,750
10.03.2025 18:45;10.03.2025 19:00;75,000;74,000;74,250;49,750
10.03.2025 19:00;10.03.2025 19:15;66,000;68,500;68,750;49,750
10.03.2025 19:15;10.03.2025 19:30;66,000;68,500;68,750;49,750
10.03.2025 19:30;10.03.2025 19:45;66,000;68,500;68,750;49,750
10.03.2025 19:45;10.03.2025 20:00;66,000;68,500;68,750;49,750
10.03.2025 20:00;10.03.2025 20:15;54,000;49,500;62,750;46,250
10.03.2025 20:15;10.03.2025 20:30;54,000;49,500;62,750;46,250
10.03.2025 20:30;10.03.2025 20:45;54,000;49,500;62,750;46,250
10.03.2025 20:45;10.03.2025 21:00;54,000;49,500;62,750;46,250
10.03.2025 21:00;10.03.2025 21:15;19,250;0,000;42,250;35,250
10.03.2025 21:15;10.03.2025 21:30;19,250;0,000;42,250;35,250
10.03.2025 21:30;10.03.2025 21:45;19,250;0,000;42,250;35,250
10.03.2025 21:45;10.03.2025 22:00;19,250;0,000;42,250;35,250
10.03.2025 22:00;10.03.2025 22:15;0,000;0,000;0,000;0,000
10.03.2025 22:15;10.03.2025 22:30;0,000;0,000;0,000;0,000
10.03.2025 22:30;10.03.2025 22:45;0,000;0,000;0,000;0,000
10.03.2025 22:45;10.03.2025 23:00;0,000;0,000;0,000;0,000
10.03.2025 23:00;10.03.2025 23:15;0,000;0,000;0,000;0,000
10.03.2025 23:15;10.03.2025 23:30;0,000;0,000;0,000;0,000
10.03.2025 23:30;10.03.2025 23:45;0,000;0,000;0,000;0,000
10.03.2025 23:45;11.03.2025 00:00;0,000;0,000;0,000;0,000
11.03.2025 00:00;11.03.2025 00:15;0,000;0,000;0,000;0,000
11.03.2025 00:15;11.03.2025 00:30;0,000;0,000;0,000;0,000
11.03.2025 00:30;11.03.2025 00:45;0,000;0,000;0,000;0,000
11.03.2025 00:45;11.03.2025 01:00;0,000;0,000;0,000;0,000
11.03.2025 01:00;11.03.2025 01:15;0,000;0,000;0,000;0,000
11.03.2025 01:15;11.03.2025 01:30;0,000;0,000;0,000;0,000
11.03.2025 01:30;11.03.2025 01:45;0,000;0,000;0,000;0,000
11.03.2025 01:45;11.03.2025 02:00;0,000;0,000;0,000;0,000
11.03.2025 02:00;11.03.2025 02:15;0,000;0,000;0,000;0,000
11.03.2025 02:15;11.03.2025 02:30;0,000;0,000;0,000;0,000
11.03.2025 02:30;11.03.2025 02:45;0,000;0,000;0,000;0,000
11.03.2025 02:45;11.03.2025 03:00;0,000;0,000;0,000;0,000
11.03.2025 03:00;11.03.2025 03:15;0,000;0,000;0,000;0,000
11.03.2025 03:15;11.03.2025 03:30;0,000;0,000;0,000;0,000
11.03.2025 03:30;11.03.2025 03:45;0,000;0,000;0,000;0,000
11.03.2025 03:45;11.03.2025 04:00;0,000;0,000;0,000;0,000
11.03.2025 04:00;11.03.2025 04:15;0,000;0,000;0,000;0,000
11.03.2025 04:15;11.03.2025 04:30;0,000;0,000;0,000;0,000
11.03.2025 04:30;11.03.2025 04:45;0,000;0,000;0,000;0,000
11.03.2025 04:45;11.03.2025 05:00;0,000;0,000;0,000;0,000
11.03.2025 05:00;11.03.2025 05:15;0,000;0,000;0,000;0,000
11.03.2025 05:15;11.03.2025 05:30;0,000;0,000;0,000;0,000
11.03.2025 05:30;11.03.2025 05:45;0,000;0,000;0,000;0,000
11.03.2025 05:45;11.03.2025 06:00;0,000;0,000;0,000;0,000
11.03.2025 06:00;11.03.2025 06:15;29,500;42,000;44,000;33,500
11.03.2025 06:15;11.03.2025 06:30;29,500;42,000;44,000;33,500
11.03.2025 06:30;11.03.2025 06:45;29,500;42,000;44,000;33,500
11.03.2025 06:45;11.03.2025 07:00;29,500;42,000;44,000;33,500
11.03.2025 07:00;11.03.2025 07:15;48,250;60,750;60,750;38,500
11.03.2025 07:15;11.03.2025 07:30;48,250;60,750;60,750;38,500
11.03.2025 07:30;11.03.2025 07:45;48,250;60,750;60,750;38,500
11.03.2025 07:45;11.03.2025 08:00;48,250;60,750;60,750;38,500
11.03.2025 08:00;11.03.2025 08:15;50,250;44,500;63,000;36,750
11.03.2025 08:15;11.03.2025 08:30;50,250;44,500;63,000;36,750
11.03.2025 08:30;11.03.2025 08:45;50,250;44,500;63,000;36,750
11.03.2025 08:45;11.03.2025 09:00;50,250;44,500;63,000;36,750
11.03.2025 09:00;11.03.2025 09:15;0,000;0,000;10,250;5,000
11.03.2025 09:15;11.03.2025 09:30;0,000;0,000;10,250;5,000
11.03.2025 09:30;11.03.2025 09:45;0,000;0,000;10,250;5,000
11.03.2025 09:45;11.03.2025 10:00;0,000;0,000;10,250;5,000
11.03.2025 10:00;11.03.2025 10:15;0,750;0,000;54,000;31,750
11.03.2025 10:15;11.03.2025 10:30;0,750;0,000;54,000;31,750
11.03.2025 10:30;11.03.2025 10:45;0,750;0,000;54,000;31,750
11.03.2025 10:45;11.03.2025 11:00;0,750;0,000;54,000;31,750
11.03.2025 11:00;11.03.2025 11:15;0,250;0,000;51,500;40,750
11.03.2025 11:15;11.03.2025 11:30;0,250;0,000;51,500;40,750
11.03.2025 11:30;11.03.2025 11:45;0,250;0,000;51,500;40,750
11.03.2025 11:45;11.03.2025 12:00;0,250;0,000;51,500;40,750
11.03.2025 12:00;11.03.2025 12:15;0,000;0,000;1,000;28,750
11.03.2025 12:15;11.03.2025 12:30;0,000;0,000;1,000;28,750
11.03.2025 12:30;11.03.2025 12:45;0,000;0,000;1,000;28,750
11.03.2025 12:45;11.03.2025 13:00;0,000;0,000;1,000;28,750
11.03.2025 13:00;11.03.2025 13:15;0,000;0,000;0,000;11,500
11.03.2025 13:15;11.03.2025 13:30;0,000;0,000;0,000;11,500
11.03.2025 13:30;11.03.2025 13:45;0,000;0,000;0,000;11,500
11.03.2025 13:45;11.03.2025 14:00;0,000;0,000;0,000;11,500
11.03.2025 14:00;11.03.2025 14:15;0,000;0,000;0,000;13,250
11.03.2025 14:15;11.03.2025 14:30;0,000;0,000;0,000;13,250
11.03.2025 14:30;11.03.2025 14:45;0,000;0,000;0,000;13,250
11.03.2025 14:45;11.03.2025 15:00;0,000;0,000;0,000;13,250
11.03.2025 15:00;11.03.2025 15:15;0,000;0,000;22,000;35,500
11.03.2025 15:15;11.03.2025 15:30;0,000;0,000;22,000;35,500
11.03.2025 15:30;11.03.2025 15:45;0,000;0,000;22,000;35,500
11.03.2025 15:45;11.03.2025 16:00;0,000;0,000;22,000;35,500
11.03.2025 16:00;11.03.2025 16:15;29,000;17,500;58,500;50,000
11.03.2025 16:15;11.03.2025 16:30;29,000;17,500;58,500;50,000
11.03.2025 16:30;11.03.2025 16:45;29,000;17,500;58,500;50,000
11.03.2025 16:45;11.03.2025 17:00;29,000;17,500;58,500;50,000
11.03.2025 17:00;11.03.2025 17:15;46,500;56,250;56,000;40,750
11.03.2025 17:15;11.03.2025 17:30;46,500;56,250;56,000;40,750
11.03.2025 17:30;11.03.2025 17:45;46,500;56,250;56,000;40,750
11.03.2025 17:45;11.03.2025 18:00;46,500;56,250;56,000;40,750
11.03.2025 18:00;11.03.2025 18:15;48,750;56,250;56,250;49,000
11.03.2025 18:15;11.03.2025 18:30;48,750;56,250;56,250;49,000
11.03.2025 18:30;11.03.2025 18:45;48,750;56,250;56,250;49,000
11.03.2025 18:45;11.03.2025 19:00;48,750;56,250;56,250;49,000
11.03.2025 19:00;11.03.2025 19:15;43,250;53,750;53,750;43,250
11.03.2025 19:15;11.03.2025 19:30;43,250;53,750;53,750;43,250
11.03.2025 19:30;11.03.2025 19:45;43,250;53,750;53,750;43,250
11.03.2025 19:45;11.03.2025 20:00;43,250;53,750;53,750;43,250
11.03.2025 20:00;11.03.2025 20:15;56,750;59,000;59,000;56,750
11.03.2025 20:15;11.03.2025 20:30;56,750;59,000;59,000;56,750
11.03.2025 20:30;11.03.2025 20:45;56,750;59,000;59,000;56,750
11.03.2025 20:45;11.03.2025 21:00;56,750;59,000;59,000;56,750
11.03.2025 21:00;11.03.2025 21:15;36,500;52,000;52,000;43,250
11.03.2025 21:15;11.03.2025 21:30;36,500;52,000;52,000;43,250
11.03.2025 21:30;11.03.2025 21:45;36,500;52,000;52,000;43,250
11.03.2025 21:45;11.03.2025 22:00;36,500;52,000;52,000;43,250
11.03.2025 22:00;11.03.2025 22:15;0,000;2,000;1,750;12,500
11.03.2025 22:15;11.03.2025 22:30;0,000;2,000;1,750;12,500
11.03.2025 22:30;11.03.2025 22:45;0,000;2,000;1,750;12,500
11.03.2025 22:45;11.03.2025 23:00;0,000;2,000;1,750;12,500
11.03.2025 23:00;11.03.2025 23:15;0,000;0,000;0,000;0,000
11.03.2025 23:15;11.03.2025 23:30;0,000;0,000;0,000;0,000
11.03.2025 23:30;11.03.2025 23:45;0,000;0,000;0,000;0,000
11.03.2025 23:45;12.03.2025 00:00;0,000;0,000;0,000;0,000
12.03.2025 00:00;12.03.2025 00:15;0,000;0,000;0,000;0,000
12.03.2025 00:15;12.03.2025 00:30;0,000;0,000;0,000;0,000
12.03.2025 00:30;12.03.2025 00:45;0,000;0,000;0,000;0,000
12.03.2025 00:45;12.03.2025 01:00;0,000;0,000;0,000;0,000
12.03.2025 01:00;12.03.2025 01:15;0,000;0,000;0,000;0,000
12.03.2025 01:15;12.03.2025 01:30;0,000;0,000;0,000;0,000
12.03.2025 01:30;12.03.2025 01:45;0,000;0,000;0,000;0,000
12.03.2025 01:45;12.03.2025 02:00;0,000;0,000;0,000;0,000
12.03.2025 02:00;12.03.2025 02:15;0,000;0,000;0,000;0,000
12.03.2025 02:15;12.03.2025 02:30;0,000;0,000;0,000;0,000
12.03.2025 02:30;12.03.2025 02:45;0,000;0,000;0,000;0,000
12.03.2025 02:45;12.03.2025 03:00;0,000;0,000;0,000;0,000
12.03.2025 03:00;12.03.2025 03:15;0,000;0,000;0,000;0,000
12.03.2025 03:15;12.03.2025 03:30;0,000;0,000;0,000;0,000
12.03.2025 03:30;12.03.2025 03:45;0,000;0,000;0,000;0,000
12.03.2025 03:45;12.03.2025 04:00;0,000;0,000;0,000;0,000
12.03.2025 04:00;12.03.2025 04:15;0,000;0,000;0,000;0,000
12.03.2025 04:15;12.03.2025 04:30;0,000;0,000;0,000;0,000
12.03.2025 04:30;12.03.2025 04:45;0,000;0,000;0,000;0,000
12.03.2025 04:45;12.03.2025 05:00;0,000;0,000;0,000;0,000
12.03.2025 05:00;12.03.2025 05:15;0,000;0,000;0,000;0,250
12.03.2025 05:15;12.03.2025 05:30;0,000;0,000;0,000;0,250
12.03.2025 05:30;12.03.2025 05:45;0,000;0,000;0,000;0,250
12.03.2025 05:45;12.03.2025 06:00;0,000;0,000;0,000;0,250
12.03.2025 06:00;12.03.2025 06:15;21,500;29,000;29,500;42,500
12.03.2025 06:15;12.03.2025 06:30;21,500;29,000;29,500;42,500
12.03.2025 06:30;12.03.2025 06:45;21,500;29,000;29,500;42,500
12.03.2025 06:45;12.03.2025 07:00;21,500;29,000;29,500;42,500
12.03.2025 07:00;12.03.2025 07:15;73,250;64,500;64,750;73,000
12.03.2025 07:15;12.03.2025 07:30;73,250;64,500;64,750;73,000
12.03.2025 07:30;12.03.2025 07:45;73,250;64,500;64,750;73,000
12.03.2025 07:45;12.03.2025 08:00;73,250;64,500;64,750;73,000
12.03.2025 08:00;12.03.2025 08:15;66,000;62,250;62,250;65,750
12.03.2025 08:15;12.03.2025 08:30;66,000;62,250;62,250;65,750
12.03.2025 08:30;12.03.2025 08:45;66,000;62,250;62,250;65,750
12.03.2025 08:45;12.03.2025 09:00;66,000;62,250;62,250;65,750
12.03.2025 09:00;12.03.2025 09:15;12,000;14,250;27,750;44,750
12.03.2025 09:15;12.03.2025 09:30;12,000;14,250;27,750;44,750
12.03.2025 09:30;12.03.2025 09:45;12,000;14,250;27,750;44,750
12.03.2025 09:45;12.03.2025 10:00;12,000;14,250;27,750;44,750
12.03.2025 10:00;12.03.2025 10:15;0,000;0,000;0,000;0,000
12.03.2025 10:15;12.03.2025 10:30;0,000;0,000;0,000;0,000
12.03.2025 10:30;12.03.2025 10:45;0,000;0,000;0,000;0,000
12.03.2025 10:45;12.03.2025 11:00;0,000;0,000;0,000;0,000
12.03.2025 11:00;12.03.2025 11:15;0,000;0,000;0,000;0,000
12.03.2025 11:15;12.03.2025 11:30;0,000;0,000;0,000;0,000
12.03.2025 11:30;12.03.2025 11:45;0,000;0,000;0,000;0,000
12.03.2025 11:45;12.03.2025 12:00;0,000;0,000;0,000;0,000
12.03.2025 12:00;12.03.2025 12:15;0,000;0,000;0,000;0,000
12.03.2025 12:15;12.03.2025 12:30;0,000;0,000;0,000;0,000
12.03.2025 12:30;12.03.2025 12:45;0,000;0,000;0,000;0,000
12.03.2025 12:45;12.03.2025 13:00;0,000;0,000;0,000;0,000
12.03.2025 13:00;12.03.2025 13:15;0,000;0,000;0,000;0,000
12.03.2025 13:15;12.03.2025 13:30;0,000;0,000;0,000;0,000
12.03.2025 13:30;12.03.2025 13:45;0,000;0,000;0,000;0,000
12.03.2025 13:45;12.03.2025 14:00;0,000;0,000;0,000;0,000
12.03.2025 14:00;12.03.2025 14:15;0,000;0,000;0,000;5,750
12.03.2025 14:15;12.03.2025 14:30;0,000;0,000;0,000;5,750
12.03.2025 14:30;12.03.2025 14:45;0,000;0,000;0,000;5,750
12.03.2025 14:45;12.03.2025 15:00;0,000;0,000;0,000;5,750
12.03.2025 15:00;12.03.2025 15:15;18,500;27,750;46,000;55,000
12.03.2025 15:15;12.03.2025 15:30;18,500;27,750;46,000;55,000
12.03.2025 15:30;12.03.2025 15:45;18,500;27,750;46,000;55,000
12.03.2025 15:45;12.03.2025 16:00;18,500;27,750;46,000;55,000
12.03.2025 16:00;12.03.2025 16:15;63,000;62,250;62,500;63,000
12.03.2025 16:15;12.03.2025 16:30;63,000;62,250;62,500;63,000
12.03.2025 16:30;12.03.2025 16:45;63,000;62,250;62,500;63,000
12.03.2025 16:45;12.03.2025 17:00;63,000;62,250;62,500;63,000
12.03.2025 17:00;12.03.2025 17:15;60,500;61,750;61,750;60,500
12.03.2025 17:15;12.03.2025 17:30;60,500;61,750;61,750;60,500
12.03.2025 17:30;12.03.2025 17:45;60,500;61,750;61,750;60,500
12.03.2025 17:45;12.03.2025 18:00;60,500;61,750;61,750;60,500
12.03.2025 18:00;12.03.2025 18:15;56,000;58,750;59,000;56,000
12.03.2025 18:15;12.03.2025 18:30;56,000;58,750;59,000;56,000
12.03.2025 18:30;12.03.2025 18:45;56,000;58,750;59,000;56,000
12.03.2025 18:45;12.03.2025 19:00;56,000;58,750;59,000;56,000
12.03.2025 19:00;12.03.2025 19:15;61,500;59,500;59,500;61,500
12.03.2025 19:15;12.03.2025 19:30;61,500;59,500;59,500;61,500
12.03.2025 19:30;12.03.2025 19:45;61,500;59,500;59,500;61,500
12.03.2025 19:45;12.03.2025 20:00;61,500;59,500;59,500;61,500
12.03.2025 20:00;12.03.2025 20:15;55,750;56,250;56,250;56,000
12.03.2025 20:15;12.03.2025 20:30;55,750;56,250;56,250;56,000
12.03.2025 20:30;12.03.2025 20:45;55,750;56,250;56,250;56,000
12.03.2025 20:45;12.03.2025 21:00;55,750;56,250;56,250;56,000
12.03.2025 21:00;12.03.2025 21:15;15,250;21,250;21,250;25,750
12.03.2025 21:15;12.03.2025 21:30;15,250;21,250;21,250;25,750
12.03.2025 21:30;12.03.2025 21:45;15,250;21,250;21,250;25,750
12.03.2025 21:45;12.03.2025 22:00;15,250;21,250;21,250;25,750
12.03.2025 22:00;12.03.2025 22:15;0,000;0,000;0,000;27,500
12.03.2025 22:15;12.03.2025 22:30;0,000;0,000;0,000;27,500
12.03.2025 22:30;12.03.2025 22:45;0,000;0,000;0,000;27,500
12.03.2025 22:45;12.03.2025 23:00;0,000;0,000;0,000;27,500
12.03.2025 23:00;12.03.2025 23:15;0,000;0,000;0,000;22,500
12.03.2025 23:15;12.03.2025 23:30;0,000;0,000;0,000;22,500
12.03.2025 23:30;12.03.2025 23:45;0,000;0,000;0,000;22,500
12.03.2025 23:45;13.03.2025 00:00;0,000;0,000;0,000;22,500
13.03.2025 00:00;13.03.2025 00:15;0,000;0,000;0,000;27,000
13.03.2025 00:15;13.03.2025 00:30;0,000;0,000;0,000;27,000
13.03.2025 00:30;13.03.2025 00:45;0,000;0,000;0,000;27,000
13.03.2025 00:45;13.03.2025 01:00;0,000;0,000;0,000;27,000
13.03.2025 01:00;13.03.2025 01:15;0,000;0,000;0,000;0,000
13.03.2025 01:15;13.03.2025 01:30;0,000;0,000;0,000;0,000
13.03.2025 01:30;13.03.2025 01:45;0,000;0,000;0,000;0,000
13.03.2025 01:45;13.03.2025 02:00;0,000;0,000;0,000;0,000
13.03.2025 02:00;13.03.2025 02:15;0,000;0,000;0,000;0,000
13.03.2025 02:15;13.03.2025 02:30;0,000;0,000;0,000;0,000
13.03.2025 02:30;13.03.2025 02:45;0,000;0,000;0,000;0,000
13.03.2025 02:45;13.03.2025 03:00;0,000;0,000;0,000;0,000
13.03.2025 03:00;13.03.2025 03:15;0,000;0,000;0,000;0,000
13.03.2025 03:15;13.03.2025 03:30;0,000;0,000;0,000;0,000
13.03.2025 03:30;13.03.2025 03:45;0,000;0,000;0,000;0,000
13.03.2025 03:45;13.03.2025 04:00;0,000;0,000;0,000;0,000
13.03.2025 04:00;13.03.2025 04:15;0,000;0,000;0,000;0,000
13.03.2025 04:15;13.03.2025 04:30;0,000;0,000;0,000;0,000
13.03.2025 04:30;13.03.2025 04:45;0,000;0,000;0,000;0,000
13.03.2025 04:45;13.03.2025 05:00;0,000;0,000;0,000;0,000
13.03.2025 05:00;13.03.2025 05:15;0,000;0,000;0,000;0,250
13.03.2025 05:15;13.03.2025 05:30;0,000;0,000;0,000;0,250
13.03.2025 05:30;13.03.2025 05:45;0,000;0,000;0,000;0,250
13.03.2025 05:45;13.03.2025 06:00;0,000;0,000;0,000;0,250
13.03.2025 06:00;13.03.2025 06:15;1,000;13,000;28,000;33,750
13.03.2025 06:15;13.03.2025 06:30;1,000;13,000;28,000;33,750
13.03.2025 06:30;13.03.2025 06:45;1,000;13,000;28,000;33,750
13.03.2025 06:45;13.03.2025 07:00;1,000;13,000;28,000;33,750
13.03.2025 07:00;13.03.2025 07:15;69,750;63,500;63,500;69,500
13.03.2025 07:15;13.03.2025 07:30;69,750;63,500;63,500;69,500
13.03.2025 07:30;13.03.2025 07:45;69,750;63,500;63,500;69,500
13.03.2025 07:45;13.03.2025 08:00;69,750;63,500;63,500;69,500
13.03.2025 08:00;13.03.2025 08:15;49,750;57,750;57,750;56,750
13.03.2025 08:15;13.03.2025 08:30;49,750;57,750;57,750;56,750
13.03.2025 08:30;13.03.2025 08:45;49,750;57,750;57,750;56,750
13.03.2025 08:45;13.03.2025 09:00;49,750;57,750;57,750;56,750
13.03.2025 09:00;13.03.2025 09:15;0,000;26,750;38,500;33,000
13.03.2025 09:15;13.03.2025 09:30;0,000;26,750;38,500;33,000
13.03.2025 09:30;13.03.2025 09:45;0,000;26,750;38,500;33,000
13.03.2025 09:45;13.03.2025 10:00;0,000;26,750;38,500;33,000
13.03.2025 10:00;13.03.2025 10:15;0,000;0,000;0,000;16,500
13.03.2025 10:15;13.03.2025 10:30;0,000;0,000;0,000;16,500
13.03.2025 10:30;13.03.2025 10:45;0,000;0,000;0,000;16,500
13.03.2025 10:45;13.03.2025 11:00;0,000;0,000;0,000;16,500
13.03.2025 11:00;13.03.2025 11:15;0,000;0,000;0,000;0,000
13.03.2025 11:15;13.03.2025 11:30;0,000;0,000;0,000;0,000
13.03.2025 11:30;13.03.2025 11:45;0,000;0,000;0,000;0,000
13.03.2025 11:45;13.03.2025 12:00;0,000;0,000;0,000;0,000
13.03.2025 12:00;13.03.2025 12:15;0,000;0,000;0,000;0,000
13.03.2025 12:15;13.03.2025 12:30;0,000;0,000;0,000;0,000
13.03.2025 12:30;13.03.2025 12:45;0,000;0,000;0,000;0,000
13.03.2025 12:45;13.03.2025 13:00;0,000;0,000;0,000;0,000
13.03.2025 13:00;13.03.2025 13:15;0,000;0,000;0,000;0,000
13.03.2025 13:15;13.03.2025 13:30;0,000;0,000;0,000;0,000
13.03.2025 13:30;13.03.2025 13:45;0,000;0,000;0,000;0,000
13.03.2025 13:45;13.03.2025 14:00;0,000;0,000;0,000;0,000
13.03.2025 14:00;13.03.2025 14:15;0,000;0,000;0,000;0,000
13.03.2025 14:15;13.03.2025 14:30;0,000;0,000;0,000;0,000
13.03.2025 14:30;13.03.2025 14:45;0,000;0,000;0,000;0,000
13.03.2025 14:45;13.03.2025 15:00;0,000;0,000;0,000;0,000
13.03.2025 15:00;13.03.2025 15:15;0,000;0,000;0,000;8,500
13.03.2025 15:15;13.03.2025 15:30;0,000;0,000;0,000;8,500
13.03.2025 15:30;13.03.2025 15:45;0,000;0,000;0,000;8,500
13.03.2025 15:45;13.03.2025 16:00;0,000;0,000;0,000;8,500
13.03.2025 16:00;13.03.2025 16:15;0,000;0,500;0,250;29,000
13.03.2025 16:15;13.03.2025 16:30;0,000;0,500;0,250;29,000
13.03.2025 16:30;13.03.2025 16:45;0,000;0,500;0,250;29,000
13.03.2025 16:45;13.03.2025 17:00;0,000;0,500;0,250;29,000
13.03.2025 17:00;13.03.2025 17:15;61,500;63,000;63,250;61,500
13.03.2025 17:15;13.03.2025 17:30;61,500;63,000;63,250;61,500
13.03.2025 17:30;13.03.2025 17:45;61,500;63,000;63,250;61,500
13.03.2025 17:45;13.03.2025 18:00;61,500;63,000;63,250;61,500
13.03.2025 18:00;13.03.2025 18:15;53,250;57,500;57,500;53,250
13.03.2025 18:15;13.03.2025 18:30;53,250;57,500;57,500;53,250
13.03.2025 18:30;13.03.2025 18:45;53,250;57,500;57,500;53,250
13.03.2025 18:45;13.03.2025 19:00;53,250;57,500;57,500;53,250
13.03.2025 19:00;13.03.2025 19:15;48,000;53,250;53,250;48,250
13.03.2025 19:15;13.03.2025 19:30;48,000;53,250;53,250;48,250
13.03.2025 19:30;13.03.2025 19:45;48,000;53,250;53,250;48,250
13.03.2025 19:45;13.03.2025 20:00;48,000;53,250;53,250;48,250
13.03.2025 20:00;13.03.2025 20:15;54,000;56,250;56,250;54,250
13.03.2025 20:15;13.03.2025 20:30;54,000;56,250;56,250;54,250
13.03.2025 20:30;13.03.2025 20:45;54,000;56,250;56,250;54,250
13.03.2025 20:45;13.03.2025 21:00;54,000;56,250;56,250;54,250
13.03.2025 21:00;13.03.2025 21:15;25,750;14,000;9,000;35,500
13.03.2025 21:15;13.03.2025 21:30;25,750;14,000;9,000;35,500
13.03.2025 21:30;13.03.2025 21:45;25,750;14,000;9,000;35,500
13.03.2025 21:45;13.03.2025 22:00;25,750;14,000;9,000;35,500
13.03.2025 22:00;13.03.2025 22:15;0,000;0,000;0,000;33,000
13.03.2025 22:15;13.03.2025 22:30;0,000;0,000;0,000;33,000
13.03.2025 22:30;13.03.2025 22:45;0,000;0,000;0,000;33,000
13.03.2025 22:45;13.03.2025 23:00;0,000;0,000;0,000;33,000
13.03.2025 23:00;13.03.2025 23:15;0,000;0,000;0,000;24,750
13.03.2025 23:15;13.03.2025 23:30;0,000;0,000;0,000;24,750
13.03.2025 23:30;13.03.2025 23:45;0,000;0,000;0,000;24,750
13.03.2025 23:45;14.03.2025 00:00;0,000;0,000;0,000;24,750
14.03.2025 00:00;14.03.2025 00:15;0,000;0,000;0,000;0,250
14.03.2025 00:15;14.03.2025 00:30;0,000;0,000;0,000;0,250
14.03.2025 00:30;14.03.2025 00:45;0,000;0,000;0,000;0,250
14.03.2025 00:45;14.03.2025 01:00;0,000;0,000;0,000;0,250
14.03.2025 01:00;14.03.2025 01:15;0,000;0,000;0,000;0,000
14.03.2025 01:15;14.03.2025 01:30;0,000;0,000;0,000;0,000
14.03.2025 01:30;14.03.2025 01:45;0,000;0,000;0,000;0,000
14.03.2025 01:45;14.03.2025 02:00;0,000;0,000;0,000;0,000
14.03.2025 02:00;14.03.2025 02:15;0,000;0,000;0,000;0,000
14.03.2025 02:15;14.03.2025 02:30;0,000;0,000;0,000;0,000
14.03.2025 02:30;14.03.2025 02:45;0,000;0,000;0,000;0,000
14.03.2025 02:45;14.03.2025 03:00;0,000;0,000;0,000;0,000
14.03.2025 03:00;14.03.2025 03:15;0,000;0,000;0,000;0,000
14.03.2025 03:15;14.03.2025 03:30;0,000;0,000;0,000;0,000
14.03.2025 03:30;14.03.2025 03:45;0,000;0,000;0,000;0,000
14.03.2025 03:45;14.03.2025 04:00;0,000;0,000;0,000;0,000
14.03.2025 04:00;14.03.2025 04:15;0,000;0,000;0,000;0,000
14.03.2025 04:15;14.03.2025 04:30;0,000;0,000;0,000;0,000
14.03.2025 04:30;14.03.2025 04:45;0,000;0,000;0,000;0,000
14.03.2025 04:45;14.03.2025 05:00;0,000;0,000;0,000;0,000
14.03.2025 05:00;14.03.2025 05:15;0,000;0,000;0,000;0,000
14.03.2025 05:15;14.03.2025 05:30;0,000;0,000;0,000;0,000
14.03.2025 05:30;14.03.2025 05:45;0,000;0,000;0,000;0,000
14.03.2025 05:45;14.03.2025 06:00;0,000;0,000;0,000;0,000
14.03.2025 06:00;14.03.2025 06:15;28,000;29,500;28,500;41,250
14.03.2025 06:15;14.03.2025 06:30;28,000;29,500;28,500;41,250
14.03.2025 06:30;14.03.2025 06:45;28,000;29,500;28,500;41,250
14.03.2025 06:45;14.03.2025 07:00;28,000;29,500;28,500;41,250
14.03.2025 07:00;14.03.2025 07:15;69,000;61,000;61,000;68,750
14.03.2025 07:15;14.03.2025 07:30;69,000;61,000;61,000;68,750
14.03.2025 07:30;14.03.2025 07:45;69,000;61,000;61,000;68,750
14.03.2025 07:45;14.03.2025 08:00;69,000;61,000;61,000;68,750
14.03.2025 08:00;14.03.2025 08:15;59,250;59,250;59,250;59,250
14.03.2025 08:15;14.03.2025 08:30;59,250;59,250;59,250;59,250
14.03.2025 08:30;14.03.2025 08:45;59,250;59,250;59,250;59,250
14.03.2025 08:45;14.03.2025 09:00;59,250;59,250;59,250;59,250
14.03.2025 09:00;14.03.2025 09:15;28,250;49,750;49,750;39,500
14.03.2025 09:15;14.03.2025 09:30;28,250;49,750;49,750;39,500
14.03.2025 09:30;14.03.2025 09:45;28,250;49,750;49,750;39,500
14.03.2025 09:45;14.03.2025 10:00;28,250;49,750;49,750;39,500
14.03.2025 10:00;14.03.2025 10:15;0,000;0,000;0,000;23,250
14.03.2025 10:15;14.03.2025 10:30;0,000;0,000;0,000;23,250
14.03.2025 10:30;14.03.2025 10:45;0,000;0,000;0,000;23,250
14.03.2025 10:45;14.03.2025 11:00;0,000;0,000;0,000;23,250
14.03.2025 11:00;14.03.2025 11:15;0,000;0,000;0,000;0,000
14.03.2025 11:15;14.03.2025 11:30;0,000;0,000;0,000;0,000
