timestamp,Hydro pumped storage consumption,Cross border electricity trading,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation,deprecated
2025-04-06 08:30:00+00:00,-4223.3,-6453.3,1683.8,3648.1,2782.6,734.2,345.2,442.0,1634.9,24.0,12.0,119.0,183.1,767.7,104.7,9673.0,35171.6,47786.1,2836.7,106.1,88.4,False
2025-04-06 08:45:00+00:00,-4597.5,-6658.7,1651.4,3625.9,2798.3,732.0,345.2,467.1,1625.1,23.8,29.8,118.4,183.0,611.6,87.7,8561.0,36209.8,47957.0,3098.5,105.3,88.5,False
2025-04-06 09:00:00+00:00,-4471.2,-6560.0,1579.2,3550.4,2785.3,720.8,345.2,459.3,1617.7,23.7,77.6,99.5,183.1,533.1,109.7,8439.7,37453.7,48174.0,2170.9,106.9,88.8,False
2025-04-06 09:15:00+00:00,-4725.7,-6496.9,1601.7,3526.4,2782.3,724.6,345.2,458.8,1617.8,23.7,15.1,201.2,183.1,519.6,85.0,7971.9,38501.9,48131.0,1572.2,108.0,88.8,False
2025-04-06 09:30:00+00:00,-4946.4,-7564.0,1609.4,3508.7,2795.4,722.1,345.2,485.3,1615.2,23.7,12.5,127.5,183.1,519.2,106.3,7338.9,39525.4,47760.6,790.0,109.7,88.9,False
2025-04-06 09:45:00+00:00,-5333.8,-7655.8,1610.6,3510.7,2782.4,710.5,345.2,492.0,1620.2,23.6,13.1,118.5,183.1,529.5,62.7,6737.4,40009.4,47645.1,835.6,109.6,88.9,False
2025-04-06 10:00:00+00:00,-5241.1,-6643.8,1586.1,3450.7,2767.8,713.2,345.2,502.5,1623.4,23.5,60.2,15.2,183.1,534.5,75.1,5348.4,40600.3,47703.5,1679.6,107.7,88.9,False
2025-04-06 10:15:00+00:00,-5500.3,-6658.2,1584.1,3433.9,2777.8,715.3,345.2,555.5,1608.9,23.4,53.2,12.2,183.1,537.5,59.8,4568.5,41085.4,46989.2,1275.4,108.7,88.7,False
2025-04-06 10:30:00+00:00,-5577.8,-7270.8,1596.4,3417.7,2772.8,710.1,345.2,577.1,1606.8,23.5,50.2,11.2,183.0,536.2,55.5,3812.4,41438.2,46709.2,1403.1,108.4,88.6,False
2025-04-06 10:45:00+00:00,-5622.9,-7326.8,1596.1,3416.1,2780.8,688.3,345.2,613.8,1627.3,23.4,85.5,103.7,183.1,534.9,35.1,2919.5,41767.2,46300.8,1578.9,108.2,88.3,False
2025-04-06 11:00:00+00:00,-5469.0,-6556.9,1592.4,3385.1,2776.8,662.7,345.4,612.9,1613.8,23.3,66.8,161.3,183.1,535.2,34.7,2403.9,41621.7,45236.2,1175.8,109.2,88.2,False
2025-04-06 11:15:00+00:00,-5750.4,-6506.1,1594.9,3381.0,2783.4,662.9,345.2,577.0,1602.1,23.2,32.9,136.9,183.0,538.2,31.1,2181.3,41102.7,45001.2,1686.0,108.0,88.1,False
2025-04-06 11:30:00+00:00,-5767.2,-6419.9,1597.8,3271.1,2748.6,667.0,345.2,591.7,1603.8,23.0,24.9,24.8,183.0,543.5,30.3,2060.8,40714.4,44338.5,1533.0,108.2,88.2,False
2025-04-06 11:45:00+00:00,-5869.5,-6362.6,1600.7,3184.9,2764.7,661.5,345.2,584.1,1600.3,23.0,10.7,14.5,183.0,543.8,35.5,2000.1,40373.7,43378.7,969.4,109.5,88.1,False
2025-04-06 12:00:00+00:00,-5876.8,-5402.2,1582.5,3153.5,2769.4,649.9,345.2,573.2,1584.1,22.9,11.3,21.9,183.1,546.4,1.0,1866.1,39913.6,43430.8,1650.0,107.8,88.0,False
2025-04-06 12:15:00+00:00,-5926.0,-5279.2,1569.4,3210.6,2772.3,636.2,345.2,594.7,1598.1,22.9,10.9,22.4,183.1,537.9,0.5,1781.8,39140.5,42824.4,1901.7,107.4,87.7,False
2025-04-06 12:30:00+00:00,-5785.6,-4953.4,1564.6,3324.1,2776.8,617.1,345.2,583.4,1590.7,22.7,12.2,8.0,183.0,530.3,1.6,1708.1,38229.2,42499.9,2561.0,106.2,87.6,False
2025-04-06 12:45:00+00:00,-5804.7,-4893.3,1551.4,3236.6,2763.7,615.3,345.2,560.9,1596.5,22.8,27.2,53.5,183.3,529.8,9.4,1898.6,37392.0,42126.5,2826.6,105.4,87.4,False
2025-04-06 13:00:00+00:00,-5870.2,-4098.3,1540.0,3336.9,2774.7,637.8,345.2,551.7,1588.1,22.8,10.7,92.5,183.4,526.6,27.3,2030.4,36794.1,42329.6,3477.8,104.0,87.2,False
2025-04-06 13:15:00+00:00,-5805.3,-3902.0,1537.5,3319.3,2760.7,639.5,345.4,536.0,1598.5,22.8,18.7,147.5,183.2,525.4,70.1,1983.6,35833.9,41949.4,4061.8,102.6,86.9,False
2025-04-06 13:30:00+00:00,-5530.1,-3372.1,1545.3,3415.2,2778.9,663.1,345.2,561.4,1595.0,22.8,15.0,82.9,183.1,527.1,78.0,2014.1,34749.4,41681.2,4839.7,101.0,86.6,False
2025-04-06 13:45:00+00:00,-5504.9,-3112.1,1547.9,3458.8,2754.5,672.4,345.2,584.0,1598.3,22.9,14.7,87.5,183.0,525.5,106.2,2353.7,33855.4,41254.9,4939.7,100.9,86.5,False
2025-04-06 14:00:00+00:00,-5230.6,-3886.2,1614.5,3551.7,2790.5,660.7,345.2,596.2,1663.8,22.8,14.9,26.6,183.0,555.3,116.5,2991.1,32828.1,42569.7,6634.0,97.3,86.3,False
2025-04-06 14:15:00+00:00,-5541.6,-3311.9,1603.0,3609.9,2785.6,664.0,345.5,567.2,1649.0,22.7,48.8,6.3,183.0,699.1,188.3,3879.5,31659.2,41934.5,6207.5,98.6,86.3,False
2025-04-06 14:30:00+00:00,-4883.8,-2058.8,1601.5,3644.4,2799.8,728.1,346.3,554.6,1622.4,22.8,148.7,8.5,183.0,824.9,464.2,4706.4,29899.9,43108.8,8038.4,94.8,86.0,False
2025-04-06 14:45:00+00:00,-4254.1,-1433.2,1622.2,3694.3,2849.8,870.3,345.5,566.4,1611.3,22.7,23.3,48.6,183.7,857.2,841.7,5299.5,28390.6,43302.4,8770.6,93.1,85.3,False
2025-04-06 15:00:00+00:00,-4912.2,108.3,1628.7,3713.2,3072.1,1019.1,345.2,567.1,1746.0,22.6,39.5,113.8,195.6,867.9,1124.5,5447.8,26509.2,45119.8,12038.5,86.2,83.8,False
2025-04-06 15:15:00+00:00,-4140.3,473.9,1643.8,3819.0,3193.5,1174.9,345.2,541.6,1872.2,22.6,24.1,117.4,200.0,869.0,1106.5,5897.6,23879.6,46020.4,15136.7,80.0,82.3,False
2025-04-06 15:30:00+00:00,-3170.9,1517.0,1610.5,3872.6,3248.4,1364.7,346.2,526.5,2000.6,22.7,26.3,98.0,200.0,877.1,1197.1,6574.6,20981.8,46328.2,17574.7,74.9,80.8,False
2025-04-06 15:45:00+00:00,-2250.7,2684.5,1581.2,3932.3,3846.4,1435.5,345.5,527.1,2139.8,22.6,45.4,343.0,200.2,877.3,1209.5,7062.8,17794.7,46929.4,20862.4,68.3,77.5,False
2025-04-06 16:00:00+00:00,-1778.0,5686.7,1564.4,4072.0,4627.8,1662.9,345.2,493.5,2690.7,22.7,9.8,188.3,211.4,953.9,1325.5,7197.0,14463.6,47605.7,24619.7,61.1,73.1,False
2025-04-06 16:15:00+00:00,-1000.7,6344.1,1536.2,4173.4,5488.8,1883.3,345.2,497.3,3074.0,22.9,16.7,304.7,228.4,954.1,1356.8,7394.0,11208.3,48139.9,28180.8,54.3,68.0,False
2025-04-06 16:30:00+00:00,-353.4,6383.0,1501.6,4241.4,6212.1,2214.8,346.1,490.5,3686.0,22.9,32.5,753.2,237.8,949.2,1398.2,7520.7,8205.5,48582.3,31457.9,48.1,61.8,False
2025-04-06 16:45:00+00:00,-237.3,6304.8,1515.3,4289.7,6608.0,2837.9,345.4,453.5,4232.2,22.9,27.2,1558.4,237.9,949.4,1387.9,7475.0,5539.9,49079.8,34677.0,42.2,55.3,False
2025-04-06 17:00:00+00:00,-144.0,6096.5,1585.4,4435.9,7066.4,3187.5,345.6,437.6,4804.1,22.9,39.7,2932.3,244.1,938.3,1356.5,7534.1,3426.0,49584.8,37268.2,38.0,49.1,False
2025-04-06 17:15:00+00:00,-144.0,6304.6,1598.6,4512.2,7354.6,3371.5,345.2,469.1,4879.6,23.1,104.9,4120.5,245.2,949.6,1328.6,7513.4,1875.9,49687.0,38969.0,35.0,45.0,False
2025-04-06 17:30:00+00:00,-2.3,6399.6,1622.7,4527.4,7490.4,3760.5,345.2,507.0,4909.9,23.2,124.6,4668.0,245.2,945.5,1358.1,7499.3,834.1,50049.9,40358.4,32.8,42.3,False
2025-04-06 17:45:00+00:00,-1.5,6257.6,1621.9,4556.8,7719.2,4146.7,345.4,514.8,4964.7,23.2,111.2,4394.1,245.4,945.8,1435.6,7847.2,243.0,49811.1,40285.2,32.7,41.6,False
2025-04-06 18:00:00+00:00,-1.8,4982.9,1713.4,4558.4,7939.5,4275.6,345.2,514.0,5117.3,23.3,96.9,5035.0,245.3,971.0,1601.7,8358.9,76.2,50037.2,40000.6,33.8,41.3,False
2025-04-06 18:15:00+00:00,-1.7000000000000002,5003.6,1703.5,4566.5,8008.0,4475.7,345.2,533.0,5130.3,23.3,93.0,4883.3,245.3,970.5,1758.5,8893.2,22.1,50774.8,40101.1,34.5,42.1,False
2025-04-06 18:30:00+00:00,-2.3,5312.4,1707.8,4528.3,8139.0,4654.7,345.2,562.2,5114.5,23.4,82.9,3807.8,245.3,973.0,1925.3,9410.7,18.8,50939.6,39584.9,35.7,43.7,False
2025-04-06 18:45:00+00:00,-3.0,5263.7,1574.2,4504.5,8184.7,4764.6,345.2,540.9,5130.8,23.7,29.4,2740.0,245.3,970.4,1990.0,9902.7,19.0,50136.1,38224.5,36.9,45.2,False
2025-04-06 19:00:00+00:00,-5.8,3840.0,1650.3,4466.8,8250.7,4866.1,345.6,540.0,5242.1,23.8,7.2,2875.2,245.3,970.4,2192.5,10413.2,18.8,50021.0,37396.5,38.5,45.7,False
2025-04-06 19:15:00+00:00,-336.8,3706.7,1645.9,4422.0,8274.6,4919.9,345.2,579.0,5194.5,24.1,12.6,2426.9,245.2,962.1,2232.9,10794.4,16.4,49450.6,36406.9,39.7,46.6,False
2025-04-06 19:30:00+00:00,-570.1,3771.1,1646.7,4377.3,8317.1,4898.9,345.2,582.1,5258.2,24.2,13.0,1927.0,245.3,951.9,2196.6,11036.4,15.9,48888.3,35639.4,40.4,47.2,False
2025-04-06 19:45:00+00:00,-996.4,3868.1,1515.4,4358.8,8299.5,4896.3,345.2,568.7,5323.3,24.3,62.6,1369.8,245.2,958.9,2155.5,11170.6,16.1,49114.1,35771.9,40.2,47.8,False
2025-04-06 20:00:00+00:00,-59.5,3234.8,1641.9,4238.8,8370.0,4886.3,345.2,568.1,5285.5,24.6,84.0,1003.8,245.1,956.3,2103.4,10978.9,0.0,48717.5,35635.2,40.1,47.9,False
2025-04-06 20:15:00+00:00,-514.1,3308.2,1514.8,4219.7,8402.6,4843.6,345.2,553.7,5097.2,24.9,42.7,521.0,245.3,961.0,2096.0,11010.7,0.0,48563.6,35456.9,39.9,48.6,False
2025-04-06 20:30:00+00:00,-492.9,3439.9,1508.9,4171.7,8365.9,4699.4,345.2,565.7,4963.8,25.1,8.1,351.7,245.2,959.9,1981.3,10964.4,0.0,47651.8,34706.1,40.1,48.8,False
2025-04-06 20:45:00+00:00,-679.2,3404.7,1492.8,4139.8,8284.7,4570.0,345.2,595.9,4831.3,25.2,7.7,411.6,245.2,948.5,1871.8,10857.0,0.0,46823.5,34094.7,40.3,48.8,False
2025-04-06 21:00:00+00:00,-230.6,3198.6,1504.5,4036.0,8366.0,4455.5,345.2,577.5,4785.6,25.2,9.6,586.7,245.2,957.8,1771.9,10681.7,0.0,46678.8,34225.1,39.6,48.2,False
2025-04-06 21:15:00+00:00,-620.6,3409.2,1497.4,4008.7,8354.9,4364.4,345.2,550.7,4754.6,25.2,8.5,433.5,245.2,964.3,1754.0,10470.3,0.0,45443.0,33218.7,40.1,48.2,False
2025-04-06 21:30:00+00:00,-632.3,3584.6,1492.0,3989.2,8359.6,4283.2,345.2,551.9,4747.5,25.2,8.0,432.8,245.2,965.5,1726.0,10226.5,0.0,44920.4,32967.9,39.9,47.9,False
2025-04-06 21:45:00+00:00,-661.5,3717.1,1478.6,3964.5,8368.6,4244.5,345.2,587.5,4691.5,25.4,8.0,239.1,245.2,967.9,1722.4,9948.3,0.0,44118.2,32447.5,39.9,47.8,False
2025-04-06 22:00:00+00:00,-492.3,5009.0,1471.6,3791.7,8362.1,4171.5,344.5,687.3,4528.8,25.5,7.2,91.2,245.2,953.0,1654.4,9588.0,0.0,43709.5,32467.1,38.9,47.3,False
2025-04-06 22:15:00+00:00,-510.0,4885.2,1475.0,3759.6,8371.2,4101.8,344.5,557.7,4537.8,25.6,7.3,67.4,245.2,952.8,1581.8,9329.1,0.0,43086.9,32176.0,38.6,47.0,False
2025-04-06 22:30:00+00:00,-761.9,4798.1,1468.4,3749.1,8351.5,4117.9,344.5,563.6,4528.7,25.7,7.3,118.4,245.2,954.8,1514.7,9084.9,0.0,42708.1,32108.5,38.2,46.5,False
2025-04-06 22:45:00+00:00,-1076.5,4905.8,1467.2,3746.4,8428.4,4141.0,344.5,598.5,4462.3,25.8,5.8,18.8,245.3,959.8,1481.1,8942.7,0.0,42113.7,31689.9,38.3,46.3,False
2025-04-06 23:00:00+00:00,-1042.0,4674.2,1468.8,3708.3,8486.5,4169.0,344.9,549.0,4546.6,25.8,10.2,104.2,245.3,951.4,1494.3,8815.7,0.0,42303.1,31993.1,37.8,45.8,False
2025-04-06 23:15:00+00:00,-1101.7,4670.3,1459.1,3693.5,8560.1,4240.4,344.5,528.1,4566.1,25.8,9.9,49.3,245.3,947.1,1441.0,8719.2,0.0,41701.7,31541.6,37.9,45.4,False
2025-04-06 23:30:00+00:00,-1216.9,4669.6,1465.3,3687.6,8657.7,4328.8,344.5,576.0,4567.1,25.7,9.5,26.1,245.3,947.3,1368.0,8714.6,0.0,41656.0,31573.4,37.7,45.0,False
2025-04-06 23:45:00+00:00,-1275.0,4649.7,1456.4,3693.2,8742.1,4361.6,344.5,573.4,4551.5,25.6,9.5,29.2,245.3,945.7,1333.6,8678.8,0.0,41456.3,31443.9,37.7,44.7,False
2025-04-07 00:00:00+00:00,-1722.8,5401.4,1455.3,3688.2,8860.9,4338.2,344.6,549.4,4531.6,25.8,10.0,39.2,245.4,939.1,1275.4,8606.3,0.0,41395.4,31513.7,37.5,44.4,False
2025-04-07 00:15:00+00:00,-1803.7,5476.7,1456.0,3684.9,8850.9,4371.3,344.5,564.3,4549.5,25.9,10.3,20.6,245.4,945.4,1197.9,8560.2,0.0,41447.5,31689.4,37.1,44.2,False
2025-04-07 00:30:00+00:00,-1796.2,5473.4,1446.2,3691.4,8872.7,4389.4,344.5,573.6,4569.7,25.9,10.5,20.8,245.4,953.9,1183.7,8464.8,0.0,41723.3,32074.7,36.6,43.9,False
2025-04-07 00:45:00+00:00,-1832.3,5456.2,1443.6,3688.5,8878.8,4429.1,344.5,575.3,4686.5,25.9,8.3,14.2,245.4,960.3,1150.9,8274.7,0.0,41883.7,32458.1,35.9,43.3,False
2025-04-07 01:00:00+00:00,-1506.8,5073.1,1440.2,3701.3,8958.9,4508.2,344.5,547.9,4867.1,25.9,11.2,106.8,245.4,970.9,1108.8,8214.9,0.0,42373.3,33049.6,35.3,42.7,False
2025-04-07 01:15:00+00:00,-1488.7,5024.0,1436.3,3717.0,9039.2,4528.7,344.5,535.1,4882.0,25.8,11.3,115.1,245.4,955.4,1043.3,8133.9,0.0,42575.3,33398.1,34.8,42.3,False
2025-04-07 01:30:00+00:00,-956.5,4863.9,1444.1,3716.4,9070.1,4587.2,344.5,554.0,4887.8,25.7,11.4,118.5,245.4,955.2,982.9,8029.8,0.0,42351.3,33338.6,34.6,41.9,False
2025-04-07 01:45:00+00:00,-874.7,4824.6,1442.0,3731.7,9056.1,4607.6,344.5,576.8,4965.1,25.7,10.6,126.5,245.3,955.7,983.4,7972.6,0.0,42222.0,33266.0,34.6,41.7,False
2025-04-07 02:00:00+00:00,-627.9,4916.4,1435.2,3791.7,9150.4,4618.0,344.5,614.2,5124.4,25.5,8.1,183.3,245.4,957.3,916.7,7949.7,0.0,43070.0,34203.5,33.9,41.2,False
2025-04-07 02:15:00+00:00,-587.7,4861.9,1438.7,3817.7,9093.0,4735.3,344.5,613.7,5237.7,25.5,8.3,175.6,245.3,959.8,859.3,7928.5,0.0,43198.0,34410.1,33.7,41.0,False
2025-04-07 02:30:00+00:00,-580.8,5133.2,1434.5,3819.0,9124.1,4809.8,344.5,614.6,5328.5,25.2,8.3,184.0,245.3,954.0,851.0,8003.5,6.2,44055.3,35194.6,33.1,40.8,False
2025-04-07 02:45:00+00:00,-622.4,5309.2,1430.1,3822.7,9137.0,4930.9,344.5,627.2,5505.8,25.0,8.1,144.2,245.3,958.7,859.4,8101.0,6.3,44701.7,35735.1,32.9,40.7,False
2025-04-07 03:00:00+00:00,-433.4,4946.5,1433.5,3885.4,9226.7,5083.6,344.6,632.0,5868.7,24.8,7.8,396.6,245.3,960.3,874.0,8151.0,6.0,46447.6,37416.6,32.0,40.0,False
2025-04-07 03:15:00+00:00,-194.0,5100.1,1441.2,3930.2,9236.3,5192.9,344.5,626.5,5984.8,24.7,8.2,481.5,245.1,951.5,867.2,8154.5,6.2,47634.4,38606.5,31.3,39.7,False
2025-04-07 03:30:00+00:00,-93.1,5175.2,1473.8,3973.2,9236.2,5301.9,344.5,635.5,6293.1,24.8,6.8,936.6,245.2,956.5,850.0,8282.8,6.0,48878.2,39739.3,30.8,39.1,False
2025-04-07 03:45:00+00:00,-75.2,5469.5,1477.1,4021.1,9335.0,5413.5,344.8,623.2,6543.7,24.6,8.2,1266.5,245.1,952.5,850.3,8474.6,6.9,50803.8,41472.0,30.2,38.7,False
2025-04-07 04:00:00+00:00,-114.4,6910.2,1488.9,4162.7,9413.6,5639.1,345.1,581.2,7122.9,24.5,27.1,2636.2,245.0,940.3,866.1,8695.3,7.4,54212.0,44643.3,29.0,37.3,False
2025-04-07 04:15:00+00:00,-3.4,6882.5,1492.0,4239.9,9416.0,5748.2,344.5,541.0,7350.5,23.8,41.9,3935.3,245.4,943.6,840.0,8763.2,11.8,55956.5,46341.4,28.3,36.1,False
2025-04-07 04:30:00+00:00,-3.3,6528.5,1575.5,4305.6,9414.3,5789.0,344.5,540.5,7616.9,23.7,63.6,4620.1,245.5,939.7,791.6,8824.2,73.7,57254.2,47564.6,28.1,35.7,False
2025-04-07 04:45:00+00:00,-3.3,7107.3,1620.6,4369.5,9380.0,5792.2,344.5,510.7,7646.5,23.7,61.8,4992.2,245.4,937.6,753.5,8906.6,359.2,58049.0,48029.7,28.5,36.0,False
2025-04-07 05:00:00+00:00,-3.2,6594.5,1648.4,4410.2,9368.7,5784.2,344.7,508.7,7753.1,23.7,63.2,4713.7,245.4,935.7,699.4,8857.2,1085.4,59391.8,48749.8,29.0,37.1,False
2025-04-07 05:15:00+00:00,-3.2,6431.4,1638.6,4433.6,9365.3,5777.1,344.5,473.3,7818.1,23.6,57.6,5033.5,245.4,928.6,695.7,8542.9,2317.6,60162.7,48606.4,30.2,38.1,False
2025-04-07 05:30:00+00:00,-3.2,6018.5,1633.1,4444.4,9372.1,5756.3,344.5,483.2,7860.9,23.7,55.3,5101.1,245.4,928.7,716.3,8298.9,4003.0,60593.7,47575.5,32.4,39.8,False
2025-04-07 05:45:00+00:00,-3.2,5703.8,1622.7,4465.3,9342.8,5736.9,344.5,497.1,7829.2,23.5,90.9,4844.7,245.4,927.3,728.8,8020.3,6071.4,61489.0,46668.5,34.9,42.3,False
2025-04-07 06:00:00+00:00,-3.8,3247.0,1603.8,4434.2,9392.5,5700.8,345.0,488.4,7799.3,23.5,102.4,4760.6,245.4,925.0,732.8,7460.3,8474.3,62052.9,45385.6,37.5,44.3,False
2025-04-07 06:15:00+00:00,-2.2,2397.9,1632.0,4425.3,9361.2,5696.7,344.5,495.5,7724.4,23.2,100.9,4524.6,245.5,925.5,731.2,6725.4,11110.9,62499.4,43931.9,40.3,46.6,False
2025-04-07 06:30:00+00:00,-2.2,1625.8,1640.4,4392.1,9339.0,5657.5,344.5,499.3,7262.6,23.1,100.4,4201.6,245.5,923.0,749.8,5739.2,14002.8,63204.7,42712.9,42.9,49.1,False
2025-04-07 06:45:00+00:00,-2.1,1547.2,1668.3,4341.9,9340.6,5383.5,344.6,512.2,6468.1,22.9,42.8,3405.1,245.5,932.6,826.9,4782.7,17029.7,63891.9,41252.6,45.6,52.7,False
2025-04-07 07:00:00+00:00,-1.8,169.9,1677.9,4178.0,8568.5,4883.9,346.2,508.3,5869.9,22.7,100.6,3535.7,245.4,915.2,864.2,4203.4,20101.2,62797.6,37628.7,50.3,56.4,False
2025-04-07 07:15:00+00:00,-2.6,331.9,1577.3,4114.0,8511.5,4589.3,344.5,506.2,5667.0,22.4,98.2,2555.4,245.4,918.0,836.9,3963.1,23004.9,62835.4,35030.5,54.2,59.8,False
2025-04-07 07:30:00+00:00,-90.5,626.0,1585.9,4027.0,8532.8,4124.2,344.5,521.0,5190.2,23.0,27.4,1358.0,245.4,887.4,856.0,3986.2,25752.9,63232.9,32637.7,58.0,63.8,False
2025-04-07 07:45:00+00:00,-484.2,708.2,1563.7,4008.3,8620.8,3807.1,344.6,526.1,4424.4,23.3,3.7,661.9,245.5,871.0,913.9,4228.6,28350.1,62873.7,29381.2,62.8,67.4,False
2025-04-07 08:00:00+00:00,-600.6,-1391.2,1543.4,3849.9,8827.7,3368.9,344.6,474.5,3532.6,23.2,41.8,297.5,245.5,876.4,940.6,4465.2,30713.9,61834.4,25714.8,67.9,70.5,False
2025-04-07 08:15:00+00:00,-2128.0,-1198.3,1516.9,3790.8,8598.1,2896.0,344.6,487.6,3129.1,23.4,11.8,174.5,245.2,883.9,945.6,4764.6,32941.7,62106.3,23454.5,71.5,73.1,False
2025-04-07 08:30:00+00:00,-3655.6,-653.7,1518.3,3756.2,8170.1,2536.7,344.9,487.6,2968.8,23.3,7.2,101.8,245.2,888.7,989.2,4981.9,35157.3,61584.4,20455.9,76.1,75.4,False
2025-04-07 08:45:00+00:00,-4312.0,-437.0,1543.0,3730.6,7448.8,2135.8,344.5,470.5,2820.7,23.4,7.1,0.30000000000000004,245.3,899.6,1079.6,5054.1,36943.7,61612.2,18534.8,79.2,77.8,False
2025-04-07 09:00:00+00:00,-4500.6,-4713.3,1597.3,3664.2,6826.5,1990.6,344.6,477.9,2425.2,23.3,7.9,3.6,236.4,824.7,1157.0,5052.4,38730.4,61991.1,17051.4,81.7,79.9,False
2025-04-07 09:15:00+00:00,-4891.2,-4606.5,1632.5,3634.9,6365.1,1987.0,344.5,460.8,2381.4,23.2,6.0,3.2,230.3,816.1,1242.9,5318.3,40349.8,61434.8,14523.9,85.6,81.2,False
2025-04-07 09:30:00+00:00,-4838.1,-4561.9,1629.9,3572.8,5842.3,1942.9,344.5,393.0,2381.4,23.2,6.5,9.0,230.3,840.4,1256.0,5227.2,41378.4,60927.0,13065.4,87.8,82.2,False
2025-04-07 09:45:00+00:00,-4150.9,-5230.3,1582.7,3535.6,5153.4,1909.2,344.5,398.2,2381.3,23.0,7.8,19.5,230.3,849.2,1224.1,5197.4,42491.9,60758.3,11844.9,89.6,83.4,False
2025-04-07 10:00:00+00:00,-4485.1,-7322.2,1528.3,3463.2,4665.0,1853.0,344.5,408.0,2251.0,23.0,10.4,50.3,225.8,862.9,1197.0,5494.0,43380.1,59833.7,9762.5,92.8,84.4,False
2025-04-07 10:15:00+00:00,-4358.7,-7289.8,1517.6,3444.7,4547.8,1830.3,344.5,427.2,2178.6,22.8,41.2,51.3,209.6,863.9,1116.1,5576.2,44027.9,59551.3,8831.1,94.3,84.8,False
2025-04-07 10:30:00+00:00,-4612.1,-7745.3,1491.1,3452.2,4570.6,1789.3,344.5,479.4,2137.1,22.7,21.6,65.0,192.9,855.7,1073.6,5479.2,44265.5,58568.0,7749.6,96.0,84.9,False
2025-04-07 10:45:00+00:00,-4605.1,-7592.5,1509.1,3449.9,4554.4,1768.2,344.6,497.0,2109.8,22.7,67.0,90.0,186.8,854.5,1025.7,5422.7,44472.5,58640.0,7719.0,96.1,84.9,False
2025-04-07 11:00:00+00:00,-4460.3,-7462.6,1522.7,3420.7,4538.7,1732.5,344.5,504.7,2078.9,22.5,115.8,97.5,186.8,857.4,660.6,5330.5,44287.7,57775.2,7496.4,96.5,84.9,False
2025-04-07 11:15:00+00:00,-4484.5,-7351.2,1554.8,3427.8,4555.8,1700.6,344.5,497.4,2082.6,22.5,107.1,89.9,186.9,853.4,610.1,5329.9,43949.6,57478.1,7588.5,96.4,84.8,False
2025-04-07 11:30:00+00:00,-4506.5,-7173.4,1591.2,3431.4,4557.4,1713.1,344.5,508.6,2064.3,22.5,103.8,95.0,186.9,859.4,575.5,5392.0,43486.3,56954.3,7500.5,96.6,84.7,False
2025-04-07 11:45:00+00:00,-4372.4,-7152.4,1603.9,3438.2,4536.6,1710.2,344.5,499.8,2056.6,22.4,120.7,102.6,186.9,861.7,541.4,5385.1,42717.6,56443.5,7799.5,96.1,84.6,False
2025-04-07 12:00:00+00:00,-4841.5,-6493.5,1592.2,3416.9,4531.8,1686.4,344.6,490.2,2013.9,22.3,124.4,57.8,186.9,862.8,578.2,5365.5,42192.6,56196.1,8059.8,95.6,84.6,False
2025-04-07 12:15:00+00:00,-5413.0,-6054.2,1546.4,3407.6,4430.9,1685.4,344.5,488.9,2031.6,22.2,100.6,56.8,186.9,855.1,483.7,5381.9,41128.4,55571.2,8577.3,94.4,84.4,False
2025-04-07 12:30:00+00:00,-5231.3,-5989.1,1508.3,3429.8,4503.8,1687.3,344.5,495.7,2040.2,22.2,100.0,156.2,186.8,850.9,538.0,5413.1,40285.7,55585.1,9348.3,93.0,84.0,False
2025-04-07 12:45:00+00:00,-5371.4,-6134.1,1521.4,3440.5,4555.3,1687.0,344.5,488.6,2000.3,22.3,65.6,167.1,186.8,855.4,537.5,5606.1,39483.8,54403.6,8776.3,93.9,83.8,False
2025-04-07 13:00:00+00:00,-5325.0,-3867.3,1508.7,3467.5,4533.5,1705.7,344.5,475.8,2050.0,22.4,89.9,180.8,186.8,857.4,736.8,5489.2,38452.1,55680.4,11002.3,90.1,83.5,False
2025-04-07 13:15:00+00:00,-5224.4,-3566.1,1509.4,3510.6,4564.2,1700.2,344.5,467.6,2071.8,22.4,67.9,186.6,186.8,862.9,730.5,5575.3,37379.2,54967.9,11283.0,89.5,83.1,False
2025-04-07 13:30:00+00:00,-4782.3,-3360.8,1553.3,3536.0,4615.2,1690.6,344.5,476.6,2051.9,22.5,79.5,285.2,186.8,858.8,702.1,5906.3,35863.4,54407.4,11935.7,88.4,82.6,False
2025-04-07 13:45:00+00:00,-4455.1,-3199.4,1563.3,3564.8,4703.6,1676.2,344.5,497.4,2138.6,22.4,96.4,301.9,186.7,867.2,644.8,6157.2,34305.2,54290.9,13183.6,86.1,81.9,False
2025-04-07 14:00:00+00:00,-4261.7,-811.6,1545.1,3625.1,4874.4,1716.1,344.5,511.5,2214.4,22.3,58.7,328.5,186.8,870.6,631.4,6219.7,32343.5,54416.8,15222.2,82.4,80.8,False
2025-04-07 14:15:00+00:00,-3738.3,-756.2,1533.7,3666.1,5003.6,1817.1,344.5,512.4,2226.2,22.3,55.9,378.5,186.7,862.7,703.5,6675.7,30219.1,54335.0,16736.7,79.7,79.9,False
