Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
12.03.2025 21:00;12.03.2025 21:15;14.808,50;14.813,75;5,25;13.894,00
12.03.2025 21:15;12.03.2025 21:30;14.709,75;14.713,25;3,50;13.798,75
12.03.2025 21:30;12.03.2025 21:45;14.426,75;14.432,75;6,00;13.561,00
12.03.2025 21:45;12.03.2025 22:00;14.230,00;14.235,50;5,50;13.332,00
12.03.2025 22:00;12.03.2025 22:15;14.026,75;14.031,75;5,00;13.116,00
12.03.2025 22:15;12.03.2025 22:30;13.901,25;13.909,25;8,00;12.991,00
12.03.2025 22:30;12.03.2025 22:45;13.692,50;13.727,00;34,50;12.754,25
12.03.2025 22:45;12.03.2025 23:00;13.508,25;13.607,50;99,25;12.545,00
12.03.2025 23:00;12.03.2025 23:15;13.165,50;13.192,75;27,25;12.177,25
12.03.2025 23:15;12.03.2025 23:30;12.916,75;13.104,50;187,75;11.947,25
12.03.2025 23:30;12.03.2025 23:45;12.770,75;12.933,75;163,00;11.783,75
12.03.2025 23:45;13.03.2025 00:00;12.619,00;12.993,00;374,00;11.589,75
13.03.2025 00:00;13.03.2025 00:15;12.402,50;12.667,00;264,50;11.398,25
13.03.2025 00:15;13.03.2025 00:30;12.257,50;12.579,00;321,50;11.297,50
13.03.2025 00:30;13.03.2025 00:45;12.142,25;12.451,50;309,25;11.175,00
13.03.2025 00:45;13.03.2025 01:00;12.040,25;12.638,75;598,50;11.089,25
13.03.2025 01:00;13.03.2025 01:15;11.921,50;12.740,50;819,00;10.981,75
13.03.2025 01:15;13.03.2025 01:30;11.841,50;12.678,75;837,25;10.941,25
13.03.2025 01:30;13.03.2025 01:45;11.805,00;12.841,25;1.036,25;10.893,25
13.03.2025 01:45;13.03.2025 02:00;11.819,75;12.911,25;1.091,50;10.846,00
13.03.2025 02:00;13.03.2025 02:15;11.728,75;12.860,00;1.131,25;10.720,25
13.03.2025 02:15;13.03.2025 02:30;11.702,00;12.916,50;1.214,50;10.666,75
13.03.2025 02:30;13.03.2025 02:45;11.722,25;12.996,00;1.273,75;10.666,75
13.03.2025 02:45;13.03.2025 03:00;11.719,50;13.016,50;1.297,00;10.641,50
13.03.2025 03:00;13.03.2025 03:15;11.804,00;13.096,75;1.292,75;10.671,00
13.03.2025 03:15;13.03.2025 03:30;11.845,25;12.990,75;1.145,50;10.691,25
13.03.2025 03:30;13.03.2025 03:45;11.969,50;13.121,00;1.151,50;10.801,50
13.03.2025 03:45;13.03.2025 04:00;12.009,75;13.194,75;1.185,00;10.797,50
13.03.2025 04:00;13.03.2025 04:15;12.173,00;13.279,00;1.106,00;10.913,75
13.03.2025 04:15;13.03.2025 04:30;12.221,75;13.332,75;1.111,00;10.925,25
13.03.2025 04:30;13.03.2025 04:45;12.380,25;13.472,50;1.092,25;11.083,00
13.03.2025 04:45;13.03.2025 05:00;12.493,75;13.529,00;1.035,25;11.148,25
13.03.2025 05:00;13.03.2025 05:15;12.858,50;13.780,75;922,25;11.495,75
13.03.2025 05:15;13.03.2025 05:30;12.970,50;13.771,50;801,00;11.607,75
13.03.2025 05:30;13.03.2025 05:45;13.202,25;13.815,25;613,00;11.824,00
13.03.2025 05:45;13.03.2025 06:00;13.470,75;13.724,25;253,50;12.069,25
13.03.2025 06:00;13.03.2025 06:15;14.222,00;14.548,75;326,75;12.854,25
13.03.2025 06:15;13.03.2025 06:30;14.638,25;14.730,00;91,75;13.258,75
13.03.2025 06:30;13.03.2025 06:45;14.932,50;15.059,75;127,25;13.561,25
13.03.2025 06:45;13.03.2025 07:00;15.325,50;15.329,50;4,00;13.877,25
13.03.2025 07:00;13.03.2025 07:15;15.465,25;15.468,75;3,50;13.862,00
13.03.2025 07:15;13.03.2025 07:30;15.713,00;15.716,50;3,50;13.953,75
13.03.2025 07:30;13.03.2025 07:45;15.869,75;15.872,25;2,50;13.929,00
13.03.2025 07:45;13.03.2025 08:00;16.094,50;16.097,75;3,25;13.894,00
13.03.2025 08:00;13.03.2025 08:15;16.242,50;16.246,00;3,50;13.706,75
13.03.2025 08:15;13.03.2025 08:30;16.296,50;16.299,00;2,50;13.434,50
13.03.2025 08:30;13.03.2025 08:45;16.369,50;16.372,50;3,00;13.105,25
13.03.2025 08:45;13.03.2025 09:00;16.444,00;16.491,50;47,50;12.744,00
13.03.2025 09:00;13.03.2025 09:15;16.423,00;16.442,50;19,50;12.309,50
13.03.2025 09:15;13.03.2025 09:30;16.503,75;16.604,25;100,50;12.013,75
13.03.2025 09:30;13.03.2025 09:45;16.681,25;16.984,25;303,00;11.884,25
13.03.2025 09:45;13.03.2025 10:00;16.568,25;16.850,50;282,25;11.533,50
13.03.2025 10:00;13.03.2025 10:15;16.693,75;16.881,25;187,50;11.393,25
13.03.2025 10:15;13.03.2025 10:30;16.721,50;16.976,75;255,25;11.199,00
13.03.2025 10:30;13.03.2025 10:45;16.752,50;17.099,00;346,50;11.097,75
13.03.2025 10:45;13.03.2025 11:00;16.807,75;17.200,75;393,00;11.053,50
13.03.2025 11:00;13.03.2025 11:15;16.723,50;16.858,25;134,75;11.030,50
13.03.2025 11:15;13.03.2025 11:30;16.756,00;17.050,50;294,50;11.074,00
13.03.2025 11:30;13.03.2025 11:45;16.775,50;17.051,25;275,75;11.127,75
13.03.2025 11:45;13.03.2025 12:00;16.674,25;16.964,00;289,75;11.112,75
13.03.2025 12:00;13.03.2025 12:15;16.680,75;16.978,00;297,25;11.183,25
13.03.2025 12:15;13.03.2025 12:30;16.782,00;17.144,50;362,50;11.431,25
13.03.2025 12:30;13.03.2025 12:45;16.754,25;17.161,00;406,75;11.492,00
13.03.2025 12:45;13.03.2025 13:00;16.678,00;17.152,25;474,25;11.497,75
13.03.2025 13:00;13.03.2025 13:15;16.590,00;16.981,25;391,25;11.522,25
13.03.2025 13:15;13.03.2025 13:30;16.530,25;16.911,00;380,75;11.555,50
13.03.2025 13:30;13.03.2025 13:45;16.487,75;16.825,75;338,00;11.709,25
13.03.2025 13:45;13.03.2025 14:00;16.345,00;16.673,75;328,75;11.671,75
13.03.2025 14:00;13.03.2025 14:15;16.449,25;16.908,00;458,75;11.911,50
13.03.2025 14:15;13.03.2025 14:30;16.530,25;17.011,25;481,00;12.133,25
13.03.2025 14:30;13.03.2025 14:45;16.220,50;16.545,00;324,50;12.002,00
13.03.2025 14:45;13.03.2025 15:00;16.023,25;16.249,25;226,00;12.002,00
13.03.2025 15:00;13.03.2025 15:15;16.058,00;16.335,25;277,25;12.211,25
13.03.2025 15:15;13.03.2025 15:30;15.994,00;16.187,75;193,75;12.334,00
13.03.2025 15:30;13.03.2025 15:45;15.946,00;16.005,75;59,75;12.478,25
13.03.2025 15:45;13.03.2025 16:00;15.806,75;15.955,00;148,25;12.517,50
13.03.2025 16:00;13.03.2025 16:15;15.922,00;16.094,25;172,25;12.804,25
13.03.2025 16:15;13.03.2025 16:30;15.809,00;15.881,50;72,50;12.944,00
13.03.2025 16:30;13.03.2025 16:45;15.786,75;15.801,25;14,50;13.206,75
13.03.2025 16:45;13.03.2025 17:00;15.752,00;15.754,00;2,00;13.361,50
13.03.2025 17:00;13.03.2025 17:15;16.004,25;16.054,00;49,75;13.861,50
13.03.2025 17:15;13.03.2025 17:30;16.061,25;16.084,50;23,25;14.199,50
13.03.2025 17:30;13.03.2025 17:45;16.267,25;16.268,00;0,75;14.611,50
13.03.2025 17:45;13.03.2025 18:00;16.229,00;16.229,25;0,25;14.699,00
13.03.2025 18:00;13.03.2025 18:15;16.428,50;16.428,50;0,00;15.016,25
13.03.2025 18:15;13.03.2025 18:30;16.514,75;16.514,75;0,00;15.120,50
13.03.2025 18:30;13.03.2025 18:45;16.514,50;16.514,50;0,00;15.093,75
13.03.2025 18:45;13.03.2025 19:00;16.603,25;16.603,25;0,00;15.252,50
13.03.2025 19:00;13.03.2025 19:15;16.586,50;16.586,50;0,00;15.251,00
13.03.2025 19:15;13.03.2025 19:30;16.476,25;16.476,25;0,00;15.073,00
13.03.2025 19:30;13.03.2025 19:45;16.410,25;16.410,25;0,00;14.957,25
13.03.2025 19:45;13.03.2025 20:00;16.364,50;16.364,50;0,00;14.855,75
13.03.2025 20:00;13.03.2025 20:15;15.902,75;15.902,75;0,00;14.341,25
13.03.2025 20:15;13.03.2025 20:30;15.662,25;15.662,50;0,25;14.101,50
13.03.2025 20:30;13.03.2025 20:45;15.507,75;15.511,25;3,50;14.035,25
13.03.2025 20:45;13.03.2025 21:00;15.238,75;15.338,50;99,75;13.799,00
13.03.2025 21:00;13.03.2025 21:15;15.024,50;15.037,00;12,50;13.610,75
13.03.2025 21:15;13.03.2025 21:30;14.856,50;14.908,50;52,00;13.442,25
13.03.2025 21:30;13.03.2025 21:45;14.652,75;14.668,50;15,75;13.260,75
13.03.2025 21:45;13.03.2025 22:00;14.477,50;14.511,00;33,50;13.063,00
13.03.2025 22:00;13.03.2025 22:15;14.263,75;14.300,25;36,50;12.821,75
13.03.2025 22:15;13.03.2025 22:30;14.153,75;14.216,00;62,25;12.763,25
13.03.2025 22:30;13.03.2025 22:45;13.907,00;13.957,75;50,75;12.593,00
13.03.2025 22:45;13.03.2025 23:00;13.629,50;13.670,50;41,00;12.405,00
13.03.2025 23:00;13.03.2025 23:15;13.383,25;13.394,00;10,75;12.192,75
13.03.2025 23:15;13.03.2025 23:30;13.126,25;13.132,25;6,00;11.943,25
13.03.2025 23:30;13.03.2025 23:45;12.958,50;12.971,50;13,00;11.797,75
13.03.2025 23:45;14.03.2025 00:00;12.903,50;13.103,25;199,75;11.726,00
14.03.2025 00:00;14.03.2025 00:15;12.629,00;12.726,00;97,00;11.503,25
14.03.2025 00:15;14.03.2025 00:30;12.487,25;12.562,75;75,50;11.407,25
14.03.2025 00:30;14.03.2025 00:45;12.369,00;12.508,50;139,50;11.307,25
14.03.2025 00:45;14.03.2025 01:00;12.223,50;12.394,50;171,00;11.172,00
14.03.2025 01:00;14.03.2025 01:15;12.074,25;12.440,00;365,75;11.043,25
14.03.2025 01:15;14.03.2025 01:30;11.976,75;12.452,00;475,25;10.946,00
14.03.2025 01:30;14.03.2025 01:45;11.919,25;12.442,75;523,50;10.838,50
14.03.2025 01:45;14.03.2025 02:00;11.922,00;12.441,25;519,25;10.810,25
14.03.2025 02:00;14.03.2025 02:15;12.055,25;12.846,75;791,50;10.944,00
14.03.2025 02:15;14.03.2025 02:30;12.029,00;12.945,00;916,00;10.920,25
14.03.2025 02:30;14.03.2025 02:45;11.953,50;12.871,00;917,50;10.859,75
14.03.2025 02:45;14.03.2025 03:00;11.892,25;12.793,25;901,00;10.811,00
14.03.2025 03:00;14.03.2025 03:15;11.933,25;12.809,50;876,25;10.826,25
14.03.2025 03:15;14.03.2025 03:30;11.955,75;12.777,75;822,00;10.797,75
14.03.2025 03:30;14.03.2025 03:45;11.956,50;12.767,75;811,25;10.806,25
14.03.2025 03:45;14.03.2025 04:00;12.027,50;12.829,00;801,50;10.940,50
14.03.2025 04:00;14.03.2025 04:15;12.187,75;12.989,25;801,50;11.141,25
14.03.2025 04:15;14.03.2025 04:30;12.272,50;13.073,25;800,75;11.210,50
14.03.2025 04:30;14.03.2025 04:45;12.400,00;13.141,75;741,75;11.332,25
14.03.2025 04:45;14.03.2025 05:00;12.524,00;13.204,75;680,75;11.438,25
14.03.2025 05:00;14.03.2025 05:15;12.833,50;13.447,75;614,25;11.739,00
14.03.2025 05:15;14.03.2025 05:30;12.988,00;13.580,00;592,00;11.918,75
14.03.2025 05:30;14.03.2025 05:45;13.229,25;13.577,25;348,00;12.211,25
14.03.2025 05:45;14.03.2025 06:00;13.520,25;13.626,75;106,50;12.529,25
14.03.2025 06:00;14.03.2025 06:15;14.194,75;14.300,25;105,50;13.184,75
14.03.2025 06:15;14.03.2025 06:30;14.595,25;14.604,75;9,50;13.545,75
14.03.2025 06:30;14.03.2025 06:45;14.923,75;14.926,50;2,75;13.840,25
14.03.2025 06:45;14.03.2025 07:00;15.226,25;15.228,75;2,50;14.117,50
14.03.2025 07:00;14.03.2025 07:15;15.584,25;15.585,50;1,25;14.411,75
14.03.2025 07:15;14.03.2025 07:30;15.806,00;15.806,25;0,25;14.504,50
14.03.2025 07:30;14.03.2025 07:45;15.965,00;15.965,25;0,25;14.466,75
14.03.2025 07:45;14.03.2025 08:00;16.135,50;16.135,75;0,25;14.385,50
14.03.2025 08:00;14.03.2025 08:15;16.303,50;16.303,75;0,25;14.289,75
14.03.2025 08:15;14.03.2025 08:30;16.400,25;16.400,25;0,00;14.057,75
14.03.2025 08:30;14.03.2025 08:45;16.524,75;16.524,75;0,00;13.848,00
14.03.2025 08:45;14.03.2025 09:00;16.611,25;16.611,50;0,25;13.601,00
14.03.2025 09:00;14.03.2025 09:15;16.596,50;16.596,75;0,25;13.207,50
14.03.2025 09:15;14.03.2025 09:30;16.633,50;16.638,50;5,00;12.919,50
14.03.2025 09:30;14.03.2025 09:45;16.749,00;16.862,00;113,00;12.728,00
14.03.2025 09:45;14.03.2025 10:00;16.769,75;16.916,25;146,50;12.427,25
14.03.2025 10:00;14.03.2025 10:15;16.694,75;16.821,75;127,00;12.034,25
14.03.2025 10:15;14.03.2025 10:30;16.677,00;16.915,75;238,75;11.758,25
14.03.2025 10:30;14.03.2025 10:45;16.735,75;16.950,25;214,50;11.665,50
14.03.2025 10:45;14.03.2025 11:00;16.767,25;17.110,00;342,75;11.630,25
14.03.2025 11:00;14.03.2025 11:15;16.649,00;16.974,75;325,75;11.381,25
14.03.2025 11:15;14.03.2025 11:30;16.603,00;17.018,50;415,50;11.235,00
14.03.2025 11:30;14.03.2025 11:45;16.710,00;17.161,75;451,75;11.240,25
14.03.2025 11:45;14.03.2025 12:00;16.613,25;17.128,25;515,00;11.116,75
14.03.2025 12:00;14.03.2025 12:15;16.643,25;17.115,50;472,25;11.112,75
14.03.2025 12:15;14.03.2025 12:30;16.552,00;17.099,50;547,50;11.004,00
14.03.2025 12:30;14.03.2025 12:45;16.481,25;17.104,75;623,50;10.955,25
14.03.2025 12:45;14.03.2025 13:00;16.504,25;17.186,00;681,75;11.054,75
14.03.2025 13:00;14.03.2025 13:15;16.404,75;17.020,50;615,75;11.052,00
14.03.2025 13:15;14.03.2025 13:30;16.212,75;16.857,00;644,25;11.009,50
14.03.2025 13:30;14.03.2025 13:45;16.159,50;16.831,75;672,25;11.109,50
14.03.2025 13:45;14.03.2025 14:00;16.116,75;16.794,00;677,25;11.247,75
14.03.2025 14:00;14.03.2025 14:15;16.038,50;16.687,50;649,00;11.320,50
14.03.2025 14:15;14.03.2025 14:30;15.935,00;16.500,25;565,25;11.426,00
14.03.2025 14:30;14.03.2025 14:45;15.884,75;16.447,75;563,00;11.566,25
14.03.2025 14:45;14.03.2025 15:00;15.836,75;16.202,00;365,25;11.698,75
14.03.2025 15:00;14.03.2025 15:15;15.836,50;16.032,75;196,25;11.924,50
14.03.2025 15:15;14.03.2025 15:30;15.662,50;15.826,25;163,75;11.884,50
14.03.2025 15:30;14.03.2025 15:45;15.523,00;15.582,25;59,25;11.915,25
14.03.2025 15:45;14.03.2025 16:00;15.424,00;15.471,00;47,00;11.973,00
14.03.2025 16:00;14.03.2025 16:15;15.479,50;15.486,25;6,75;12.150,50
14.03.2025 16:15;14.03.2025 16:30;15.468,50;15.470,75;2,25;12.282,75
14.03.2025 16:30;14.03.2025 16:45;15.646,25;15.648,25;2,00;12.637,75
14.03.2025 16:45;14.03.2025 17:00;15.707,25;15.709,00;1,75;12.889,50
14.03.2025 17:00;14.03.2025 17:15;15.766,25;15.768,00;1,75;13.132,50
14.03.2025 17:15;14.03.2025 17:30;15.784,25;15.786,50;2,25;13.303,25
14.03.2025 17:30;14.03.2025 17:45;15.960,50;15.962,50;2,00;13.644,75
14.03.2025 17:45;14.03.2025 18:00;16.054,25;16.056,00;1,75;13.860,00
14.03.2025 18:00;14.03.2025 18:15;16.199,75;16.201,50;1,75;14.027,75
14.03.2025 18:15;14.03.2025 18:30;16.219,50;16.221,25;1,75;14.028,75
14.03.2025 18:30;14.03.2025 18:45;16.153,75;16.155,00;1,25;13.908,00
14.03.2025 18:45;14.03.2025 19:00;16.110,75;16.111,75;1,00;13.810,75
14.03.2025 19:00;14.03.2025 19:15;16.127,00;16.128,00;1,00;13.763,50
14.03.2025 19:15;14.03.2025 19:30;15.975,25;16.011,00;35,75;13.548,00
14.03.2025 19:30;14.03.2025 19:45;15.846,50;15.848,75;2,25;13.362,50
14.03.2025 19:45;14.03.2025 20:00;15.664,25;15.715,25;51,00;13.130,75
14.03.2025 20:00;14.03.2025 20:15;15.446,25;15.490,25;44,00;12.879,00
14.03.2025 20:15;14.03.2025 20:30;15.101,25;15.191,00;89,75;12.481,00
14.03.2025 20:30;14.03.2025 20:45;14.894,50;14.918,75;24,25;12.223,50
14.03.2025 20:45;14.03.2025 21:00;14.776,25;14.784,75;8,50;12.048,25
14.03.2025 21:00;14.03.2025 21:15;14.509,50;14.532,75;23,25;11.764,75
14.03.2025 21:15;14.03.2025 21:30;14.325,00;14.336,25;11,25;11.583,00
14.03.2025 21:30;14.03.2025 21:45;14.031,25;14.094,25;63,00;11.267,00
14.03.2025 21:45;14.03.2025 22:00;13.829,25;13.963,75;134,50;11.013,25
14.03.2025 22:00;14.03.2025 22:15;13.750,00;13.784,00;34,00;10.956,75
14.03.2025 22:15;14.03.2025 22:30;13.585,25;13.597,50;12,25;10.791,00
14.03.2025 22:30;14.03.2025 22:45;13.290,25;13.343,75;53,50;10.503,00
14.03.2025 22:45;14.03.2025 23:00;13.120,25;13.131,25;11,00;10.320,75
14.03.2025 23:00;14.03.2025 23:15;13.054,50;13.062,75;8,25;10.246,25
14.03.2025 23:15;14.03.2025 23:30;12.878,50;12.891,25;12,75;10.045,75
14.03.2025 23:30;14.03.2025 23:45;12.495,25;12.541,00;45,75;9.665,75
14.03.2025 23:45;15.03.2025 00:00;12.403,75;12.524,00;120,25;9.555,00
15.03.2025 00:00;15.03.2025 00:15;12.168,25;12.288,75;120,50;9.322,00
15.03.2025 00:15;15.03.2025 00:30;12.001,50;12.161,25;159,75;9.141,50
15.03.2025 00:30;15.03.2025 00:45;11.862,75;12.078,75;216,00;8.999,25
15.03.2025 00:45;15.03.2025 01:00;11.700,75;11.971,75;271,00;8.829,50
15.03.2025 01:00;15.03.2025 01:15;11.623,50;11.904,75;281,25;8.715,50
15.03.2025 01:15;15.03.2025 01:30;11.553,00;11.742,75;189,75;8.602,50
15.03.2025 01:30;15.03.2025 01:45;11.435,00;11.651,75;216,75;8.466,00
15.03.2025 01:45;15.03.2025 02:00;11.262,75;11.606,25;343,50;8.272,50
15.03.2025 02:00;15.03.2025 02:15;11.056,00;11.223,00;167,00;8.020,00
15.03.2025 02:15;15.03.2025 02:30;11.035,00;11.279,75;244,75;7.945,00
15.03.2025 02:30;15.03.2025 02:45;10.967,00;11.219,00;252,00;7.855,00
15.03.2025 02:45;15.03.2025 03:00;10.951,25;11.270,25;319,00;7.817,25
15.03.2025 03:00;15.03.2025 03:15;10.973,00;11.095,75;122,75;7.804,75
15.03.2025 03:15;15.03.2025 03:30;10.896,50;11.127,00;230,50;7.714,50
15.03.2025 03:30;15.03.2025 03:45;10.890,50;11.218,25;327,75;7.693,75
15.03.2025 03:45;15.03.2025 04:00;10.956,50;11.305,50;349,00;7.729,25
15.03.2025 04:00;15.03.2025 04:15;10.936,50;11.159,25;222,75;7.701,50
15.03.2025 04:15;15.03.2025 04:30;10.917,00;11.207,00;290,00;7.684,75
15.03.2025 04:30;15.03.2025 04:45;10.941,75;11.128,50;186,75;7.719,00
15.03.2025 04:45;15.03.2025 05:00;10.946,75;11.247,75;301,00;7.724,75
15.03.2025 05:00;15.03.2025 05:15;11.022,00;11.212,00;190,00;7.785,25
15.03.2025 05:15;15.03.2025 05:30;10.954,50;11.157,25;202,75;7.708,50
15.03.2025 05:30;15.03.2025 05:45;11.056,75;11.297,75;241,00;7.803,00
15.03.2025 05:45;15.03.2025 06:00;11.126,50;11.331,25;204,75;7.874,50
15.03.2025 06:00;15.03.2025 06:15;11.226,25;11.588,50;362,25;7.925,00
15.03.2025 06:15;15.03.2025 06:30;11.275,75;11.551,50;275,75;7.981,00
15.03.2025 06:30;15.03.2025 06:45;11.318,00;11.526,00;208,00;8.009,50
15.03.2025 06:45;15.03.2025 07:00;11.389,00;11.499,50;110,50;8.028,50
15.03.2025 07:00;15.03.2025 07:15;11.571,00;11.658,25;87,25;8.126,50
15.03.2025 07:15;15.03.2025 07:30;11.792,75;11.871,25;78,50;8.220,25
15.03.2025 07:30;15.03.2025 07:45;12.026,75;12.124,00;97,25;8.252,50
15.03.2025 07:45;15.03.2025 08:00;12.263,00;12.348,50;85,50;8.264,50
15.03.2025 08:00;15.03.2025 08:15;12.432,50;12.498,00;65,50;8.192,00
15.03.2025 08:15;15.03.2025 08:30;12.624,00;12.689,75;65,75;8.159,50
15.03.2025 08:30;15.03.2025 08:45;12.808,50;12.942,25;133,75;8.048,50
15.03.2025 08:45;15.03.2025 09:00;12.889,00;12.992,25;103,25;7.798,50
15.03.2025 09:00;15.03.2025 09:15;13.127,00;13.188,25;61,25;7.639,00
15.03.2025 09:15;15.03.2025 09:30;13.304,25;13.513,00;208,75;7.443,25
15.03.2025 09:30;15.03.2025 09:45;13.471,75;13.830,50;358,75;7.238,00
15.03.2025 09:45;15.03.2025 10:00;13.650,00;14.216,25;566,25;7.069,50
15.03.2025 10:00;15.03.2025 10:15;13.725,00;14.700,75;975,75;6.787,25
15.03.2025 10:15;15.03.2025 10:30;13.816,50;14.969,75;1.153,25;6.589,00
15.03.2025 10:30;15.03.2025 10:45;13.778,75;15.041,75;1.263,00;6.321,25
15.03.2025 10:45;15.03.2025 11:00;13.873,00;15.154,75;1.281,75;6.223,00
15.03.2025 11:00;15.03.2025 11:15;13.952,75;15.152,50;1.199,75;6.138,75
15.03.2025 11:15;15.03.2025 11:30;14.014,00;15.276,75;1.262,75;5.968,50
15.03.2025 11:30;15.03.2025 11:45;14.067,00;15.381,25;1.314,25;5.857,75
15.03.2025 11:45;15.03.2025 12:00;14.017,25;15.394,75;1.377,50;5.652,75
15.03.2025 12:00;15.03.2025 12:15;13.903,50;15.322,75;1.419,25;5.375,25
15.03.2025 12:15;15.03.2025 12:30;13.885,50;15.328,00;1.442,50;5.212,50
15.03.2025 12:30;15.03.2025 12:45;13.783,50;15.220,00;1.436,50;5.022,00
15.03.2025 12:45;15.03.2025 13:00;13.647,25;15.077,00;1.429,75;4.900,50
15.03.2025 13:00;15.03.2025 13:15;13.492,00;14.914,00;1.422,00;4.688,75
15.03.2025 13:15;15.03.2025 13:30;13.407,00;14.885,00;1.478,00;4.638,75
15.03.2025 13:30;15.03.2025 13:45;13.296,00;14.775,00;1.479,00;4.581,00
15.03.2025 13:45;15.03.2025 14:00;13.170,75;14.649,25;1.478,50;4.540,75
15.03.2025 14:00;15.03.2025 14:15;12.973,75;14.447,75;1.474,00;4.514,50
15.03.2025 14:15;15.03.2025 14:30;12.904,75;14.345,25;1.440,50;4.717,50
15.03.2025 14:30;15.03.2025 14:45;12.825,25;14.226,75;1.401,50;4.801,75
15.03.2025 14:45;15.03.2025 15:00;12.819,00;14.194,75;1.375,75;4.955,50
15.03.2025 15:00;15.03.2025 15:15;12.796,50;14.170,25;1.373,75;5.248,50
15.03.2025 15:15;15.03.2025 15:30;12.764,00;13.907,00;1.143,00;5.519,50
15.03.2025 15:30;15.03.2025 15:45;12.701,00;13.607,50;906,50;5.739,00
15.03.2025 15:45;15.03.2025 16:00;12.662,50;13.445,50;783,00;6.053,50
15.03.2025 16:00;15.03.2025 16:15;12.793,25;13.436,75;643,50;6.578,75
15.03.2025 16:15;15.03.2025 16:30;12.813,50;13.163,25;349,75;6.986,00
15.03.2025 16:30;15.03.2025 16:45;12.872,75;12.958,50;85,75;7.433,50
15.03.2025 16:45;15.03.2025 17:00;13.009,75;13.023,50;13,75;7.975,25
15.03.2025 17:00;15.03.2025 17:15;13.241,00;13.328,75;87,75;8.629,25
15.03.2025 17:15;15.03.2025 17:30;13.378,25;13.409,00;30,75;9.149,75
15.03.2025 17:30;15.03.2025 17:45;13.604,00;13.609,00;5,00;9.740,00
15.03.2025 17:45;15.03.2025 18:00;13.773,75;13.775,00;1,25;10.157,75
15.03.2025 18:00;15.03.2025 18:15;13.956,50;13.957,50;1,00;10.476,50
15.03.2025 18:15;15.03.2025 18:30;14.004,25;14.005,00;0,75;10.580,75
15.03.2025 18:30;15.03.2025 18:45;14.105,25;14.106,00;0,75;10.657,50
15.03.2025 18:45;15.03.2025 19:00;14.010,00;14.010,75;0,75;10.495,50
15.03.2025 19:00;15.03.2025 19:15;14.030,25;14.031,00;0,75;10.416,25
15.03.2025 19:15;15.03.2025 19:30;13.990,75;13.991,50;0,75;10.274,75
15.03.2025 19:30;15.03.2025 19:45;13.855,25;13.856,00;0,75;10.060,50
15.03.2025 19:45;15.03.2025 20:00;13.705,00;13.705,75;0,75;9.857,25
15.03.2025 20:00;15.03.2025 20:15;13.471,25;13.472,25;1,00;9.548,50
15.03.2025 20:15;15.03.2025 20:30;13.210,50;13.212,00;1,50;9.236,50
15.03.2025 20:30;15.03.2025 20:45;12.972,50;12.977,00;4,50;8.978,25
15.03.2025 20:45;15.03.2025 21:00;12.793,25;12.851,50;58,25;8.783,75
15.03.2025 21:00;15.03.2025 21:15;12.685,50;12.711,25;25,75;8.677,25
15.03.2025 21:15;15.03.2025 21:30;12.546,75;12.603,50;56,75;8.586,25
15.03.2025 21:30;15.03.2025 21:45;12.365,00;12.396,50;31,50;8.449,00
15.03.2025 21:45;15.03.2025 22:00;12.291,50;12.328,00;36,50;8.417,25
15.03.2025 22:00;15.03.2025 22:15;12.239,75;12.265,50;25,75;8.507,50
15.03.2025 22:15;15.03.2025 22:30;12.137,00;12.143,50;6,50;8.476,00
15.03.2025 22:30;15.03.2025 22:45;12.016,25;12.024,25;8,00;8.443,00
15.03.2025 22:45;15.03.2025 23:00;11.824,25;11.833,50;9,25;8.330,25
15.03.2025 23:00;15.03.2025 23:15;11.850,50;11.859,50;9,00;8.412,00
15.03.2025 23:15;15.03.2025 23:30;11.674,00;11.698,50;24,50;8.276,00
15.03.2025 23:30;15.03.2025 23:45;11.356,00;11.424,00;68,00;8.011,50
15.03.2025 23:45;16.03.2025 00:00;11.223,00;11.346,75;123,75;7.937,75
16.03.2025 00:00;16.03.2025 00:15;11.080,75;11.127,50;46,75;7.860,50
16.03.2025 00:15;16.03.2025 00:30;10.930,00;10.954,25;24,25;7.741,75
16.03.2025 00:30;16.03.2025 00:45;10.776,75;10.801,25;24,50;7.654,75
16.03.2025 00:45;16.03.2025 01:00;10.699,25;10.770,00;70,75;7.645,75
16.03.2025 01:00;16.03.2025 01:15;10.597,25;10.629,75;32,50;7.600,50
16.03.2025 01:15;16.03.2025 01:30;10.504,75;10.529,25;24,50;7.566,50
16.03.2025 01:30;16.03.2025 01:45;10.399,25;10.446,75;47,50;7.506,00
16.03.2025 01:45;16.03.2025 02:00;10.369,50;10.510,25;140,75;7.535,50
16.03.2025 02:00;16.03.2025 02:15;10.307,00;10.383,25;76,25;7.555,50
16.03.2025 02:15;16.03.2025 02:30;10.257,50;10.383,25;125,75;7.593,75
16.03.2025 02:30;16.03.2025 02:45;10.237,50;10.388,50;151,00;7.624,50
16.03.2025 02:45;16.03.2025 03:00;10.210,00;10.416,00;206,00;7.640,75
16.03.2025 03:00;16.03.2025 03:15;10.175,75;10.358,25;182,50;7.660,50
16.03.2025 03:15;16.03.2025 03:30;10.283,00;10.476,25;193,25;7.825,00
