Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
15.02.2025 04:45;15.02.2025 05:00;1.064,50;401,25;179,00;257,50;1,50;34,75;-;2.599,50;2.037,50;2.684,50;3,50;508,00
15.02.2025 05:00;15.02.2025 05:15;1.067,50;402,25;187,50;255,00;1,25;34,75;-;2.616,00;2.049,00;2.696,75;6,00;509,75
15.02.2025 05:15;15.02.2025 05:30;1.069,50;404,25;195,50;259,25;1,25;34,50;-;2.622,25;2.049,00;2.702,00;10,50;508,25
15.02.2025 05:30;15.02.2025 05:45;1.070,50;404,75;205,25;255,25;1,25;34,25;-;2.632,25;2.047,75;2.708,50;7,75;499,25
15.02.2025 05:45;15.02.2025 06:00;1.072,00;405,25;216,25;252,25;1,25;34,75;-;2.632,75;2.047,50;2.717,25;21,00;504,00
15.02.2025 06:00;15.02.2025 06:15;1.094,50;399,25;235,25;250,50;1,25;34,75;-;2.636,75;2.048,25;2.793,00;5,00;502,50
15.02.2025 06:15;15.02.2025 06:30;1.108,50;405,00;250,00;252,50;1,50;34,25;-;2.627,75;2.048,25;2.831,75;27,00;500,25
15.02.2025 06:30;15.02.2025 06:45;1.125,75;404,00;267,75;257,00;1,50;34,50;-;2.639,25;2.049,00;2.851,75;15,25;502,25
15.02.2025 06:45;15.02.2025 07:00;1.139,00;399,75;297,50;261,75;1,50;34,50;-;2.643,75;2.049,00;2.871,50;74,75;505,25
15.02.2025 07:00;15.02.2025 07:15;1.167,25;405,25;302,75;264,75;2,00;33,75;-;2.643,75;2.050,25;2.848,25;68,50;509,75
15.02.2025 07:15;15.02.2025 07:30;1.183,50;412,75;301,50;275,00;3,00;33,50;-;2.639,75;2.051,75;2.870,50;131,75;507,00
15.02.2025 07:30;15.02.2025 07:45;1.195,25;411,25;286,75;277,75;13,25;33,50;-;2.639,00;2.051,00;2.880,50;162,75;508,25
15.02.2025 07:45;15.02.2025 08:00;1.205,25;415,75;261,25;281,75;56,25;33,50;-;2.637,50;2.051,50;2.910,00;197,50;511,00
15.02.2025 08:00;15.02.2025 08:15;1.203,75;423,75;237,00;282,75;129,75;33,50;-;2.634,75;2.047,25;2.949,25;268,00;502,00
15.02.2025 08:15;15.02.2025 08:30;1.205,75;481,75;216,50;290,25;235,75;33,50;-;2.633,25;2.050,00;2.961,00;283,75;504,00
15.02.2025 08:30;15.02.2025 08:45;1.218,00;520,75;204,50;294,75;368,00;33,50;-;2.627,75;2.048,25;2.965,25;305,00;503,75
15.02.2025 08:45;15.02.2025 09:00;1.219,25;538,25;188,25;295,50;518,75;33,75;-;2.624,25;2.047,50;3.007,50;321,00;504,25
15.02.2025 09:00;15.02.2025 09:15;1.208,50;549,00;182,50;299,00;680,25;33,75;-;2.628,00;2.046,75;3.030,25;426,25;503,25
15.02.2025 09:15;15.02.2025 09:30;1.200,25;542,00;176,00;300,00;860,75;33,75;-;2.623,75;2.046,25;3.025,75;405,50;501,75
15.02.2025 09:30;15.02.2025 09:45;1.193,50;534,25;170,25;300,00;1.059,25;33,75;-;2.630,50;2.043,50;3.018,25;428,00;501,00
15.02.2025 09:45;15.02.2025 10:00;1.190,25;551,00;173,50;291,50;1.256,00;33,75;-;2.620,75;2.045,25;2.992,25;301,00;503,75
15.02.2025 10:00;15.02.2025 10:15;1.165,25;488,25;178,75;292,25;1.470,75;33,50;-;2.629,75;2.038,25;2.971,75;407,50;502,00
15.02.2025 10:15;15.02.2025 10:30;1.162,00;458,50;182,25;293,00;1.672,75;33,50;-;2.632,25;2.037,50;2.976,75;239,25;496,00
15.02.2025 10:30;15.02.2025 10:45;1.155,00;486,00;197,25;291,00;1.864,75;33,50;-;2.633,25;2.038,25;2.988,75;163,50;495,50
15.02.2025 10:45;15.02.2025 11:00;1.143,75;454,50;212,50;289,25;2.058,50;33,25;-;2.628,75;2.034,50;3.011,25;132,25;494,50
15.02.2025 11:00;15.02.2025 11:15;1.124,50;472,25;225,00;290,00;2.268,25;33,50;-;2.636,75;2.026,00;3.060,00;165,25;495,50
15.02.2025 11:15;15.02.2025 11:30;1.122,00;471,50;230,75;279,00;2.416,75;33,50;-;2.630,75;2.021,50;3.072,25;149,50;493,75
15.02.2025 11:30;15.02.2025 11:45;1.109,25;464,00;227,00;265,25;2.547,50;33,25;-;2.634,50;2.013,50;3.063,25;113,25;498,50
15.02.2025 11:45;15.02.2025 12:00;1.097,25;440,50;225,75;256,75;2.663,25;33,25;-;2.633,25;2.014,75;3.082,50;52,75;500,75
15.02.2025 12:00;15.02.2025 12:15;1.079,50;411,25;201,50;251,00;2.742,50;33,25;-;2.633,50;2.004,75;3.048,50;8,50;498,75
15.02.2025 12:15;15.02.2025 12:30;1.077,00;422,50;176,25;258,50;2.801,50;33,25;-;2.636,75;2.005,25;3.042,75;18,50;496,75
15.02.2025 12:30;15.02.2025 12:45;1.076,75;419,75;162,50;260,00;2.832,25;33,00;-;2.636,50;2.008,50;3.045,75;18,75;496,00
15.02.2025 12:45;15.02.2025 13:00;1.075,75;404,25;158,00;253,00;2.813,00;33,25;-;2.634,00;2.008,25;3.026,50;2,25;499,00
15.02.2025 13:00;15.02.2025 13:15;1.073,00;450,25;145,75;249,75;2.752,50;34,00;-;2.640,00;2.008,50;3.017,50;45,75;497,75
15.02.2025 13:15;15.02.2025 13:30;1.073,25;450,50;127,50;237,50;2.695,00;34,00;-;2.641,25;2.010,25;2.985,75;49,50;492,00
15.02.2025 13:30;15.02.2025 13:45;1.074,00;420,25;117,75;236,00;2.614,00;34,00;-;2.636,25;2.011,75;2.998,00;32,25;492,50
15.02.2025 13:45;15.02.2025 14:00;1.075,00;449,00;115,50;237,50;2.498,75;34,00;-;2.637,50;2.013,25;3.043,25;52,75;492,75
15.02.2025 14:00;15.02.2025 14:15;1.075,00;412,00;111,50;226,50;2.361,25;34,50;-;2.642,75;2.017,00;3.072,75;20,75;487,50
15.02.2025 14:15;15.02.2025 14:30;1.076,50;418,75;108,25;203,50;2.216,50;34,50;-;2.640,75;2.017,25;3.134,25;60,00;485,25
15.02.2025 14:30;15.02.2025 14:45;1.082,50;423,75;104,25;191,50;2.049,50;34,25;-;2.639,50;2.022,25;3.195,50;72,00;485,50
15.02.2025 14:45;15.02.2025 15:00;1.086,25;436,00;98,25;189,75;1.875,25;34,00;-;2.635,50;2.023,50;3.247,50;101,75;484,75
15.02.2025 15:00;15.02.2025 15:15;1.101,00;426,25;97,75;191,75;1.690,25;34,00;-;2.634,25;2.025,00;3.320,75;18,75;483,00
15.02.2025 15:15;15.02.2025 15:30;1.111,50;449,25;98,00;191,50;1.494,75;33,75;-;2.635,00;2.031,25;3.368,00;67,75;490,00
15.02.2025 15:30;15.02.2025 15:45;1.129,50;514,75;98,00;184,00;1.276,25;33,75;-;2.634,50;2.031,25;3.482,50;93,50;497,00
15.02.2025 15:45;15.02.2025 16:00;1.136,25;545,25;104,75;183,50;1.046,75;33,75;-;2.633,00;2.033,25;3.587,25;166,00;494,50
15.02.2025 16:00;15.02.2025 16:15;1.170,00;413,25;114,75;180,50;818,75;33,75;-;2.625,50;2.045,75;3.682,50;121,00;492,00
15.02.2025 16:15;15.02.2025 16:30;1.187,25;459,75;113,75;176,50;597,00;34,00;-;2.617,50;2.044,25;3.742,25;212,75;494,75
15.02.2025 16:30;15.02.2025 16:45;1.200,50;611,50;112,75;175,00;399,75;34,00;-;2.619,50;2.043,00;3.754,50;308,50;502,00
15.02.2025 16:45;15.02.2025 17:00;1.210,00;656,75;121,50;178,75;237,75;33,75;-;2.618,75;2.043,25;3.754,50;573,50;502,75
15.02.2025 17:00;15.02.2025 17:15;1.228,00;453,25;116,75;189,00;111,50;34,00;-;2.610,25;2.042,75;3.740,75;488,50;506,50
15.02.2025 17:15;15.02.2025 17:30;1.236,75;510,75;109,25;200,50;33,75;34,00;-;2.614,50;2.042,75;3.742,25;662,50;504,75
15.02.2025 17:30;15.02.2025 17:45;1.240,00;627,25;103,00;215,50;8,00;34,00;-;2.616,50;2.044,50;3.743,50;862,00;503,50
15.02.2025 17:45;15.02.2025 18:00;1.242,25;652,75;95,25;230,75;14,50;34,25;-;2.619,50;2.045,25;3.772,75;1.126,75;501,50
15.02.2025 18:00;15.02.2025 18:15;1.248,00;678,25;87,25;250,75;9,50;34,25;-;2.628,25;2.048,50;3.781,50;1.196,00;494,25
15.02.2025 18:15;15.02.2025 18:30;1.250,75;678,50;73,25;274,50;8,00;34,00;-;2.630,25;2.044,00;3.781,75;1.209,00;490,75
15.02.2025 18:30;15.02.2025 18:45;1.255,25;663,75;64,75;290,00;8,00;33,75;-;2.629,25;2.045,25;3.781,00;1.175,00;487,25
15.02.2025 18:45;15.02.2025 19:00;1.258,25;588,00;58,00;301,50;3,50;33,75;-;2.627,50;2.037,00;3.781,50;1.085,25;483,25
15.02.2025 19:00;15.02.2025 19:15;1.252,50;618,75;64,25;311,00;4,25;33,75;-;2.630,50;2.037,00;3.743,50;1.095,25;488,00
15.02.2025 19:15;15.02.2025 19:30;1.255,25;583,50;75,50;321,75;2,25;33,50;-;2.631,50;2.035,75;3.744,25;782,00;490,00
15.02.2025 19:30;15.02.2025 19:45;1.253,50;517,75;90,25;341,25;2,25;33,25;-;2.635,75;2.037,75;3.742,75;604,50;495,00
15.02.2025 19:45;15.02.2025 20:00;1.248,50;475,25;108,25;367,50;2,00;33,00;-;2.629,50;2.032,50;3.778,75;494,75;494,25
15.02.2025 20:00;15.02.2025 20:15;1.225,25;562,50;139,00;405,00;2,50;33,25;-;2.633,25;2.026,25;3.770,25;622,75;495,50
15.02.2025 20:15;15.02.2025 20:30;1.217,75;547,75;149,75;440,50;2,00;33,25;-;2.632,50;2.030,00;3.767,75;323,00;494,75
15.02.2025 20:30;15.02.2025 20:45;1.208,25;462,00;160,50;481,00;1,75;33,00;-;2.629,25;2.030,00;3.760,75;231,50;497,75
15.02.2025 20:45;15.02.2025 21:00;1.200,75;412,75;179,75;523,50;1,75;33,75;-;2.631,25;2.031,00;3.730,00;114,75;498,25
15.02.2025 21:00;15.02.2025 21:15;1.176,50;459,75;203,25;570,25;1,75;33,75;-;2.635,00;2.024,75;3.708,50;158,75;501,25
15.02.2025 21:15;15.02.2025 21:30;1.170,25;428,75;239,25;609,75;1,50;33,75;-;2.640,75;2.029,25;3.606,50;135,00;504,75
15.02.2025 21:30;15.02.2025 21:45;1.156,50;397,00;302,00;648,75;1,50;34,00;-;2.643,00;2.030,00;3.533,75;49,25;510,75
15.02.2025 21:45;15.02.2025 22:00;1.153,00;392,75;430,00;687,50;1,50;34,00;-;2.647,50;2.028,00;3.465,25;38,50;502,25
15.02.2025 22:00;15.02.2025 22:15;1.135,25;392,00;424,00;715,50;1,50;34,00;-;2.646,75;2.026,25;3.397,75;122,75;496,00
15.02.2025 22:15;15.02.2025 22:30;1.127,75;386,75;413,25;755,75;1,50;34,00;-;2.646,50;2.027,25;3.334,75;51,50;490,00
15.02.2025 22:30;15.02.2025 22:45;1.120,75;384,25;425,00;801,00;1,50;34,00;-;2.643,00;2.029,00;3.259,00;14,00;490,00
15.02.2025 22:45;15.02.2025 23:00;1.117,50;383,50;476,25;839,75;1,50;34,00;-;2.646,25;2.030,50;3.122,75;13,50;491,50
15.02.2025 23:00;15.02.2025 23:15;1.099,75;383,75;527,00;889,00;1,50;34,00;-;2.647,00;2.021,50;2.996,25;82,00;494,50
15.02.2025 23:15;15.02.2025 23:30;1.098,25;383,00;553,25;937,75;1,50;34,00;-;2.646,00;2.028,50;2.841,75;95,75;494,25
15.02.2025 23:30;15.02.2025 23:45;1.094,00;388,50;579,75;1.007,00;1,50;34,50;-;2.649,25;2.026,25;2.606,75;54,25;494,00
15.02.2025 23:45;16.02.2025 00:00;1.093,50;401,00;602,25;1.070,25;1,50;34,50;-;2.641,25;2.018,00;2.472,00;58,00;493,00
16.02.2025 00:00;16.02.2025 00:15;1.088,50;441,00;640,50;1.136,00;2,50;34,50;-;2.626,75;2.005,75;2.375,25;76,25;541,25
16.02.2025 00:15;16.02.2025 00:30;1.086,75;408,25;668,75;1.177,75;1,25;34,50;-;2.609,50;2.009,50;2.355,50;53,00;489,00
16.02.2025 00:30;16.02.2025 00:45;1.080,50;407,75;693,25;1.238,00;1,25;34,50;-;2.599,75;2.007,50;2.301,75;14,25;488,00
16.02.2025 00:45;16.02.2025 01:00;1.080,75;384,50;707,75;1.313,00;1,50;34,50;-;2.589,50;2.008,25;2.214,75;2,50;487,50
16.02.2025 01:00;16.02.2025 01:15;1.069,00;388,75;707,00;1.361,00;1,50;34,50;-;2.604,00;2.009,75;2.172,50;10,25;491,50
16.02.2025 01:15;16.02.2025 01:30;1.065,00;379,25;696,00;1.405,25;1,50;34,50;-;2.597,75;2.010,50;2.151,50;7,25;496,25
16.02.2025 01:30;16.02.2025 01:45;1.062,75;378,00;696,25;1.475,25;1,75;34,50;-;2.603,25;2.007,75;2.156,25;5,00;495,25
16.02.2025 01:45;16.02.2025 02:00;1.062,00;375,25;692,50;1.533,50;1,75;34,75;-;2.601,25;2.009,25;2.198,50;3,75;494,50
16.02.2025 02:00;16.02.2025 02:15;1.057,25;375,75;685,25;1.591,25;1,75;34,25;-;2.602,00;2.001,25;2.174,75;10,25;495,25
16.02.2025 02:15;16.02.2025 02:30;1.055,50;375,00;675,50;1.635,25;1,75;34,50;-;2.597,00;2.006,25;2.159,00;8,25;492,75
16.02.2025 02:30;16.02.2025 02:45;1.056,75;375,50;672,75;1.699,25;1,75;34,50;-;2.599,50;2.006,75;2.154,50;5,00;491,50
16.02.2025 02:45;16.02.2025 03:00;1.056,75;374,75;682,50;1.748,00;2,00;34,25;-;2.601,25;2.007,50;2.151,25;3,50;495,75
16.02.2025 03:00;16.02.2025 03:15;1.047,50;375,00;712,50;1.784,75;1,75;34,50;-;2.604,50;2.007,25;2.117,50;8,50;494,25
16.02.2025 03:15;16.02.2025 03:30;1.047,00;373,50;765,00;1.833,75;1,75;34,25;-;2.605,75;2.007,50;2.124,00;3,00;494,50
16.02.2025 03:30;16.02.2025 03:45;1.045,25;373,00;867,00;1.845,25;1,75;34,50;-;2.604,25;2.008,75;2.123,25;2,25;496,00
16.02.2025 03:45;16.02.2025 04:00;1.044,75;373,25;896,00;1.884,75;1,75;34,50;-;2.608,00;2.014,50;2.118,00;2,50;497,75
16.02.2025 04:00;16.02.2025 04:15;1.045,25;374,75;915,50;1.929,75;1,50;34,25;-;2.607,50;2.019,25;2.118,50;3,50;505,00
16.02.2025 04:15;16.02.2025 04:30;1.049,50;375,50;935,50;1.952,75;1,50;34,50;-;2.613,00;2.021,00;2.105,00;3,75;505,00
16.02.2025 04:30;16.02.2025 04:45;1.052,25;374,25;976,50;1.993,00;1,50;34,50;-;2.609,50;2.019,50;2.096,75;3,50;505,25
16.02.2025 04:45;16.02.2025 05:00;1.055,25;373,25;1.059,75;2.059,75;1,75;34,25;-;2.608,75;2.021,25;2.097,00;2,00;504,25
16.02.2025 05:00;16.02.2025 05:15;1.059,25;373,75;1.162,00;2.082,00;1,50;34,25;-;2.607,25;2.025,50;2.094,75;4,25;506,00
16.02.2025 05:15;16.02.2025 05:30;1.061,25;373,75;1.266,75;2.125,00;1,50;34,25;-;2.611,50;2.031,00;2.093,75;2,75;506,25
16.02.2025 05:30;16.02.2025 05:45;1.061,75;377,00;1.330,75;2.148,75;1,50;34,25;-;2.591,50;2.020,50;2.091,00;13,25;509,00
16.02.2025 05:45;16.02.2025 06:00;1.062,50;376,50;1.310,25;2.173,25;1,50;34,25;-;2.604,25;1.971,75;2.089,00;0,00;514,50
16.02.2025 06:00;16.02.2025 06:15;1.073,50;376,00;1.300,00;2.225,25;1,50;34,25;-;2.591,00;1.940,25;2.085,50;0,00;520,00
16.02.2025 06:15;16.02.2025 06:30;1.081,00;376,00;1.282,00;2.231,75;1,50;34,00;-;2.604,75;1.930,00;2.089,50;0,00;518,00
16.02.2025 06:30;16.02.2025 06:45;1.087,00;377,50;1.284,00;2.263,50;1,75;34,00;-;2.597,25;1.907,25;2.088,50;0,00;519,25
16.02.2025 06:45;16.02.2025 07:00;1.093,75;380,00;1.312,00;2.270,25;2,00;34,00;-;2.604,75;1.890,75;2.100,50;19,00;515,50
16.02.2025 07:00;16.02.2025 07:15;1.107,75;388,00;1.285,00;2.284,50;2,75;34,00;-;2.603,50;1.895,50;2.091,25;15,25;518,00
16.02.2025 07:15;16.02.2025 07:30;1.119,50;392,50;1.247,50;2.311,50;7,00;34,00;-;2.611,25;1.922,25;2.105,00;1,75;506,25
16.02.2025 07:30;16.02.2025 07:45;1.129,25;384,75;1.199,75;2.341,25;30,25;34,00;-;2.607,75;1.922,50;2.109,25;13,75;501,00
16.02.2025 07:45;16.02.2025 08:00;1.133,75;384,25;1.130,50;2.346,50;113,25;34,00;-;2.614,00;1.943,25;2.132,50;15,50;496,75
16.02.2025 08:00;16.02.2025 08:15;1.144,00;383,75;1.054,25;2.300,00;245,00;34,25;-;2.609,50;1.945,50;2.191,25;87,50;498,00
16.02.2025 08:15;16.02.2025 08:30;1.152,00;387,75;980,25;2.204,00;419,00;34,00;-;2.619,50;1.948,00;2.212,25;24,50;502,50
16.02.2025 08:30;16.02.2025 08:45;1.153,75;382,00;931,00;2.149,25;642,00;34,00;-;2.617,00;1.954,25;2.222,75;49,50;501,25
16.02.2025 08:45;16.02.2025 09:00;1.157,50;382,25;872,25;2.105,50;865,50;34,00;-;2.611,00;1.957,25;2.223,00;26,00;499,25
16.02.2025 09:00;16.02.2025 09:15;1.146,50;388,25;837,50;2.087,25;1.128,00;34,25;-;2.578,25;1.961,25;2.215,75;13,50;494,75
16.02.2025 09:15;16.02.2025 09:30;1.128,75;379,25;815,75;2.057,25;1.398,50;34,25;-;2.537,00;1.961,50;2.210,75;1,50;493,25
16.02.2025 09:30;16.02.2025 09:45;1.115,00;378,00;796,25;1.998,50;1.702,50;34,00;-;2.531,50;1.957,50;2.205,25;0,25;493,25
16.02.2025 09:45;16.02.2025 10:00;1.114,00;373,00;782,25;1.983,25;2.024,00;34,00;-;2.537,50;1.952,50;2.200,75;0,25;496,00
16.02.2025 10:00;16.02.2025 10:15;1.094,50;385,75;746,75;2.004,50;2.368,50;34,00;-;2.533,75;1.946,75;2.113,00;8,75;496,25
16.02.2025 10:15;16.02.2025 10:30;1.083,25;371,50;705,25;2.003,00;2.732,25;34,00;-;2.484,50;1.951,75;2.099,25;2,50;496,75
16.02.2025 10:30;16.02.2025 10:45;1.073,25;380,50;664,25;1.955,75;3.039,75;34,25;-;2.458,25;1.950,00;2.086,75;4,75;496,00
16.02.2025 10:45;16.02.2025 11:00;1.072,50;376,75;623,50;1.971,75;3.385,00;33,50;-;2.360,75;1.912,00;2.068,50;42,00;500,50
16.02.2025 11:00;16.02.2025 11:15;1.059,25;387,75;600,00;1.975,50;3.710,00;33,75;-;2.136,25;1.858,00;1.973,00;11,75;506,25
16.02.2025 11:15;16.02.2025 11:30;1.062,00;385,00;576,00;1.946,25;3.955,50;33,75;-;1.974,00;1.843,25;1.962,25;7,50;512,25
16.02.2025 11:30;16.02.2025 11:45;1.073,75;379,00;545,25;1.873,75;4.165,50;33,75;-;1.874,75;1.854,25;1.958,00;8,00;518,25
16.02.2025 11:45;16.02.2025 12:00;1.074,75;377,00;521,75;1.814,50;4.332,00;33,75;-;1.865,75;1.818,00;1.961,25;1,75;520,75
16.02.2025 12:00;16.02.2025 12:15;1.062,50;396,25;506,00;1.767,50;4.436,00;33,75;-;1.923,75;1.770,50;1.963,75;46,75;516,25
16.02.2025 12:15;16.02.2025 12:30;1.063,75;385,00;477,25;1.699,00;4.513,00;33,75;-;1.970,00;1.704,75;1.950,50;52,50;513,25
16.02.2025 12:30;16.02.2025 12:45;1.065,75;389,00;435,50;1.649,50;4.524,00;33,75;-;1.995,00;1.655,00;1.949,75;40,50;512,25
16.02.2025 12:45;16.02.2025 13:00;1.064,75;397,25;382,75;1.628,75;4.465,50;33,75;-;2.017,50;1.611,25;1.952,25;40,75;506,75
16.02.2025 13:00;16.02.2025 13:15;1.065,75;392,75;332,50;1.652,25;4.353,00;33,50;-;1.917,75;1.530,25;1.927,00;31,25;497,25
16.02.2025 13:15;16.02.2025 13:30;1.063,75;390,50;303,50;1.653,50;4.265,50;33,50;-;1.804,50;1.508,50;1.918,75;42,00;488,50
16.02.2025 13:30;16.02.2025 13:45;1.062,25;384,25;292,00;1.653,50;4.122,75;33,25;-;1.738,50;1.512,50;1.920,25;17,50;487,75
16.02.2025 13:45;16.02.2025 14:00;1.062,75;383,75;291,75;1.640,00;3.972,25;33,50;-;1.728,50;1.516,00;1.914,25;14,50;494,25
16.02.2025 14:00;16.02.2025 14:15;1.061,50;383,50;277,25;1.639,00;3.787,50;33,50;-;1.721,50;1.508,75;1.965,25;23,50;489,25
16.02.2025 14:15;16.02.2025 14:30;1.069,75;384,25;263,50;1.664,00;3.556,00;33,50;-;1.756,25;1.504,50;1.909,50;11,50;491,75
16.02.2025 14:30;16.02.2025 14:45;1.070,00;384,25;253,50;1.674,00;3.278,25;33,50;-;1.829,75;1.561,00;1.910,25;18,50;493,75
16.02.2025 14:45;16.02.2025 15:00;1.071,50;383,75;238,25;1.687,75;3.002,00;33,50;-;1.894,25;1.642,00;1.947,25;24,00;498,00
16.02.2025 15:00;16.02.2025 15:15;1.077,25;381,00;230,25;1.731,75;2.686,25;33,50;-;1.997,25;1.744,25;1.986,50;29,50;495,25
16.02.2025 15:15;16.02.2025 15:30;1.086,75;381,75;229,75;1.759,00;2.333,25;33,25;-;2.110,75;1.791,25;2.020,75;25,00;491,50
16.02.2025 15:30;16.02.2025 15:45;1.093,25;384,25;242,25;1.771,50;2.006,75;33,25;-;2.232,75;1.818,25;2.145,25;38,50;491,25
16.02.2025 15:45;16.02.2025 16:00;1.098,25;390,25;255,50;1.792,00;1.677,00;33,25;-;2.385,50;1.841,00;2.259,50;47,50;494,75
16.02.2025 16:00;16.02.2025 16:15;1.125,25;395,75;266,75;1.793,25;1.353,25;33,00;-;2.567,25;1.876,00;2.359,75;21,50;500,75
16.02.2025 16:15;16.02.2025 16:30;1.138,75;405,50;269,00;1.788,75;1.031,50;33,00;-;2.653,25;1.913,50;2.495,00;50,50;503,25
16.02.2025 16:30;16.02.2025 16:45;1.153,75;400,50;257,50;1.767,00;720,50;32,75;-;2.661,25;1.976,00;2.652,25;55,25;509,50
16.02.2025 16:45;16.02.2025 17:00;1.170,75;392,25;254,00;1.754,25;438,50;32,50;-;2.672,25;2.011,75;2.790,25;163,75;510,25
16.02.2025 17:00;16.02.2025 17:15;1.198,00;388,75;250,00;1.777,50;219,25;32,50;-;2.685,25;2.028,00;2.981,75;86,00;504,00
16.02.2025 17:15;16.02.2025 17:30;1.216,75;403,00;260,75;1.863,50;78,75;32,75;-;2.731,25;2.035,25;3.074,50;233,00;502,75
16.02.2025 17:30;16.02.2025 17:45;1.224,00;441,50;274,75;1.931,50;17,75;32,75;-;2.743,50;2.038,25;3.101,00;518,00;496,50
16.02.2025 17:45;16.02.2025 18:00;1.230,00;508,00;283,00;1.974,00;3,75;33,50;-;2.755,25;2.039,00;3.125,25;732,25;495,00
16.02.2025 18:00;16.02.2025 18:15;1.237,75;540,25;291,75;2.019,00;3,00;33,50;-;2.750,75;2.039,00;3.155,50;956,50;497,25
16.02.2025 18:15;16.02.2025 18:30;1.243,50;540,75;305,25;2.039,00;2,75;33,50;-;2.755,50;2.045,50;3.160,50;824,50;495,25
16.02.2025 18:30;16.02.2025 18:45;1.241,75;542,50;304,75;2.062,50;3,50;33,75;-;2.751,00;2.048,50;3.166,25;829,00;493,50
16.02.2025 18:45;16.02.2025 19:00;1.241,75;497,75;311,50;2.087,00;3,00;34,00;-;2.754,00;2.047,75;3.167,50;760,25;495,25
16.02.2025 19:00;16.02.2025 19:15;1.237,50;502,50;324,75;2.122,00;3,00;33,75;-;2.755,00;2.049,00;3.149,50;806,25;497,00
16.02.2025 19:15;16.02.2025 19:30;1.236,25;444,75;343,00;2.107,75;2,25;33,75;-;2.757,25;2.047,75;3.150,75;708,50;500,00
16.02.2025 19:30;16.02.2025 19:45;1.232,75;460,25;353,75;2.112,50;2,25;34,00;-;2.747,50;2.047,00;3.156,25;662,00;500,25
16.02.2025 19:45;16.02.2025 20:00;1.228,25;440,25;376,00;2.125,25;2,00;34,00;-;2.752,75;2.047,25;3.172,50;462,50;499,50
16.02.2025 20:00;16.02.2025 20:15;1.213,50;438,25;413,25;2.141,25;1,75;34,00;-;2.749,00;2.049,50;3.184,50;453,00;499,00
16.02.2025 20:15;16.02.2025 20:30;1.209,00;398,00;425,00;2.162,00;1,75;34,00;-;2.747,00;2.049,50;3.181,50;274,25;499,75
16.02.2025 20:30;16.02.2025 20:45;1.198,50;379,25;451,50;2.176,00;1,75;33,75;-;2.746,00;2.049,50;3.167,00;178,75;502,75
16.02.2025 20:45;16.02.2025 21:00;1.186,50;372,50;433,00;2.177,25;1,50;33,75;-;2.744,25;2.047,75;3.141,25;75,50;501,25
16.02.2025 21:00;16.02.2025 21:15;1.160,00;379,25;418,75;2.176,25;1,50;33,75;-;2.723,25;2.043,50;3.068,50;79,50;499,00
16.02.2025 21:15;16.02.2025 21:30;1.150,00;366,25;399,50;2.185,75;1,50;33,75;-;2.710,50;2.043,00;3.050,25;63,75;504,25
16.02.2025 21:30;16.02.2025 21:45;1.140,75;364,25;372,25;2.159,00;1,50;33,75;-;2.699,75;2.043,75;3.047,50;72,50;511,25
16.02.2025 21:45;16.02.2025 22:00;1.134,25;362,75;337,25;2.121,25;1,50;33,75;-;2.694,00;2.044,75;3.046,75;21,75;509,50
16.02.2025 22:00;16.02.2025 22:15;1.118,00;365,00;312,50;2.067,25;1,50;33,75;-;2.681,25;2.044,25;3.106,50;21,00;509,00
16.02.2025 22:15;16.02.2025 22:30;1.115,00;364,25;306,00;2.066,75;1,50;34,00;-;2.670,00;2.042,75;3.102,50;37,50;515,50
16.02.2025 22:30;16.02.2025 22:45;1.110,50;362,50;309,75;2.043,50;1,75;34,25;-;2.660,50;2.040,00;3.094,25;66,25;521,25
16.02.2025 22:45;16.02.2025 23:00;1.105,75;361,50;300,00;2.012,00;1,25;34,25;-;2.655,00;2.042,25;3.063,25;25,50;515,50
16.02.2025 23:00;16.02.2025 23:15;1.081,25;360,00;283,50;1.975,25;1,25;34,25;-;2.661,00;2.039,25;2.997,25;50,00;516,25
16.02.2025 23:15;16.02.2025 23:30;1.079,50;359,50;269,00;1.948,75;1,25;34,00;-;2.654,25;2.042,50;2.927,50;4,00;517,00
16.02.2025 23:30;16.02.2025 23:45;1.073,50;359,00;269,00;1.908,75;1,25;34,00;-;2.651,00;2.042,00;2.893,25;0,50;517,75
16.02.2025 23:45;17.02.2025 00:00;1.070,25;358,75;253,25;1.862,75;1,25;34,25;-;2.654,25;2.037,00;2.813,50;0,50;517,25
17.02.2025 00:00;17.02.2025 00:15;1.047,25;362,75;236,25;1.823,50;1,50;34,25;-;2.658,00;2.015,75;2.715,75;2,75;545,00
17.02.2025 00:15;17.02.2025 00:30;1.042,75;363,25;230,50;1.779,25;1,75;34,25;-;2.657,50;2.015,25;2.714,25;14,50;522,25
17.02.2025 00:30;17.02.2025 00:45;1.040,25;361,00;217,75;1.755,75;1,75;34,25;-;2.655,25;2.004,00;2.692,25;9,50;527,25
